asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,1.34672E-07,4.55840E-08,5.08792E-08,4.14364E-08,1.42298E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,4.21742E-08,4.71872E-09,4.53786E-09,3.80182E-09,1.03744E-09
33,"pre1919rota",12.83333,42.52778,1.00000E+00,1.43225E-07,4.86799E-08,5.45422E-08,4.47353E-08,1.55808E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,4.52313E-08,5.08757E-09,4.90509E-09,4.12857E-09,1.13696E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.25476E-07,4.22758E-08,4.69852E-08,3.79592E-08,1.28253E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,3.89274E-08,4.32948E-09,4.15142E-09,3.45962E-09,9.34068E-10
41,"pre1919rota",12.85722,42.51583,1.00000E+00,1.54785E-07,5.28934E-08,5.95581E-08,4.93017E-08,1.74906E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,4.94275E-08,5.59814E-09,5.41545E-09,4.58595E-09,1.27826E-09
40,"pre1919rota",12.86306,42.40500,1.00000E+00,2.03390E-07,7.09937E-08,8.15367E-08,7.00813E-08,2.69664E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,6.80765E-08,7.93830E-09,7.79123E-09,6.77787E-09,1.99871E-09
38,"pre1919rota",12.88917,42.50306,1.00000E+00,1.70360E-07,5.86303E-08,6.64594E-08,5.57248E-08,2.03431E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,5.52620E-08,6.32162E-09,6.14601E-09,5.25383E-09,1.49428E-09
19,"pre1919rota",12.90500,42.46861,1.00000E+00,1.92047E-07,6.67177E-08,7.62911E-08,6.50375E-08,2.46021E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,6.36072E-08,7.37029E-09,7.21130E-09,6.23768E-09,1.81821E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,3.02152E-07,1.09567E-07,1.30321E-07,1.19517E-07,5.26366E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,1.10510E-07,1.35619E-08,1.36479E-08,1.24297E-08,4.02451E-09
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.01084E-07,3.36053E-08,3.68830E-08,2.90910E-08,9.34085E-09
182,"post1981rota",12.93444,42.71194,1.00000E+00,3.05179E-08,3.33403E-09,3.16875E-09,2.59777E-09,6.78031E-10
22,"pre1919rota",12.94889,42.38778,9.99999E-01,2.56635E-07,9.14850E-08,1.07123E-07,9.54302E-08,3.95200E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,9.00994E-08,1.08034E-08,1.07485E-08,9.58535E-09,2.97156E-09
2,"pre1919rota",12.95417,42.65361,1.00000E+00,1.24156E-07,4.18027E-08,4.64300E-08,3.74660E-08,1.26277E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,3.84647E-08,4.27423E-09,4.09666E-09,3.41127E-09,9.19537E-10
29,"pre1919rota",12.96472,42.56500,1.00000E+00,1.64669E-07,5.65272E-08,6.39223E-08,5.33523E-08,1.92811E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,5.31149E-08,6.05442E-09,5.87576E-09,5.00609E-09,1.41377E-09
20,"pre1919rota",12.96500,42.21583,9.99999E-01,3.61132E-07,1.33807E-07,1.62296E-07,1.54234E-07,7.29987E-08
198,"post1981rota",12.96500,42.21583,1.00000E+00,1.39234E-07,1.75773E-08,1.79325E-08,1.67406E-08,5.69305E-09
30,"pre1919rota",12.96694,42.27389,9.99999E-01,3.35808E-07,1.23284E-07,1.48291E-07,1.38812E-07,6.37318E-08
208,"post1981rota",12.96694,42.27389,1.00000E+00,1.26559E-07,1.57861E-08,1.60120E-08,1.47922E-08,4.92731E-09
26,"pre1919rota",12.98694,42.32417,9.99999E-01,3.21819E-07,1.17546E-07,1.40735E-07,1.30632E-07,5.89662E-08
204,"post1981rota",12.98694,42.32417,1.00000E+00,1.19784E-07,1.48415E-08,1.50053E-08,1.37817E-08,4.53826E-09
15,"pre1919rota",12.99722,42.19722,9.99999E-01,4.01195E-07,1.50827E-07,1.85360E-07,1.80415E-07,8.98177E-08
193,"post1981rota",12.99722,42.19722,1.00000E+00,1.60558E-07,2.06694E-08,2.12903E-08,2.02278E-08,7.13508E-09
35,"pre1919rota",12.99861,42.19167,9.99999E-01,4.04730E-07,1.52351E-07,1.87451E-07,1.82834E-07,9.14196E-08
213,"post1981rota",12.99861,42.19167,1.00000E+00,1.62513E-07,2.09569E-08,2.16044E-08,2.05574E-08,7.27378E-09
1,"pre1919rota",13.01361,42.72056,1.00000E+00,1.09011E-07,3.64062E-08,4.01295E-08,3.19160E-08,1.04348E-08
179,"post1981rota",13.01361,42.72056,1.00000E+00,3.32184E-08,3.65161E-09,3.48133E-09,2.87054E-09,7.58350E-10
43,"pre1919rota",13.02028,42.24056,9.99999E-01,4.04809E-07,1.52386E-07,1.87498E-07,1.82888E-07,9.14557E-08
221,"post1981rota",13.02028,42.24056,1.00000E+00,1.62557E-07,2.09634E-08,2.16115E-08,2.05648E-08,7.27692E-09
21,"pre1919rota",13.02306,42.39472,9.99999E-01,2.95906E-07,1.07054E-07,1.27064E-07,1.16079E-07,5.07132E-08
199,"post1981rota",13.02306,42.39472,1.00000E+00,1.07624E-07,1.31670E-08,1.32305E-08,1.20164E-08,3.86910E-09
5,"pre1919rota",13.03944,42.88028,1.00000E+00,6.78677E-08,2.20822E-08,2.37534E-08,1.80318E-08,5.34553E-09
183,"post1981rota",13.03944,42.88028,1.00000E+00,1.96634E-08,2.08903E-09,1.95839E-09,1.56529E-09,3.87802E-10
25,"pre1919rota",13.03972,42.17722,9.99999E-01,4.57086E-07,1.75407E-07,2.19589E-07,2.20947E-07,1.17716E-07
203,"post1981rota",13.03972,42.17722,1.00000E+00,1.93063E-07,2.55321E-08,2.66438E-08,2.59160E-08,9.58187E-09
31,"pre1919rota",13.04611,42.22750,9.99999E-01,4.40242E-07,1.67890E-07,2.09004E-07,2.08197E-07,1.08700E-07
209,"post1981rota",13.04611,42.22750,1.00000E+00,1.82894E-07,2.39922E-08,2.49393E-08,2.40890E-08,8.78416E-09
24,"pre1919rota",13.04861,42.13833,9.99999E-01,4.78148E-07,1.84948E-07,2.33180E-07,2.37601E-07,1.29818E-07
202,"post1981rota",13.04861,42.13833,1.00000E+00,2.06277E-07,2.75584E-08,2.88985E-08,2.83544E-08,1.06626E-08
32,"pre1919rota",13.05556,42.45222,9.99999E-01,2.68656E-07,9.62094E-08,1.13130E-07,1.01577E-07,4.27867E-08
210,"post1981rota",13.05556,42.45222,1.00000E+00,9.53529E-08,1.15056E-08,1.14829E-08,1.02998E-08,3.23224E-09
18,"pre1919rota",13.05972,42.40750,9.99999E-01,3.07617E-07,1.11774E-07,1.33190E-07,1.22561E-07,5.43532E-08
196,"post1981rota",13.05972,42.40750,1.00000E+00,1.13058E-07,1.39119E-08,1.40185E-08,1.27975E-08,4.16350E-09
37,"pre1919rota",13.06861,42.29611,9.99999E-01,4.12596E-07,1.55759E-07,1.92139E-07,1.88284E-07,9.50586E-08
215,"post1981rota",13.06861,42.29611,1.00000E+00,1.66911E-07,2.16060E-08,2.23147E-08,2.13046E-08,7.58972E-09
34,"pre1919rota",13.07000,42.15833,9.99999E-01,5.01276E-07,1.95613E-07,2.48578E-07,2.56876E-07,1.44525E-07
212,"post1981rota",13.07000,42.15833,1.00000E+00,2.21544E-07,2.99430E-08,3.15766E-08,3.13014E-08,1.20233E-08
14,"pre1919rota",13.07944,42.41806,9.99999E-01,3.09814E-07,1.12663E-07,1.34349E-07,1.23795E-07,5.50524E-08
192,"post1981rota",13.07944,42.41806,1.00000E+00,1.14089E-07,1.40538E-08,1.41689E-08,1.29471E-08,4.22019E-09
8,"pre1919rota",13.08722,43.03667,1.00000E+00,4.33826E-08,1.38119E-08,1.45542E-08,1.06158E-08,2.88835E-09
186,"post1981rota",13.08722,43.03667,1.00000E+00,1.20779E-08,1.24717E-09,1.15278E-09,8.97436E-10,2.10428E-10
81,"pre1919rota",13.08806,42.10083,9.99999E-01,5.31724E-07,2.09986E-07,2.69696E-07,2.84013E-07,1.66178E-07
259,"post1981rota",13.08806,42.10083,1.00000E+00,2.42939E-07,3.33493E-08,3.54351E-08,3.56095E-08,1.40666E-08
10,"pre1919rota",13.08806,42.93222,1.00000E+00,6.04454E-08,1.95538E-08,2.09199E-08,1.57176E-08,4.56091E-09
188,"post1981rota",13.08806,42.93222,1.00000E+00,1.73278E-08,1.82732E-09,1.70684E-09,1.35514E-09,3.31189E-10
3,"pre1919rota",13.09389,42.79583,1.00000E+00,9.41714E-08,3.11767E-08,3.40816E-08,2.66732E-08,8.41739E-09
181,"post1981rota",13.09389,42.79583,1.00000E+00,2.81889E-08,3.06181E-09,2.90157E-09,2.36572E-09,6.10272E-10
39,"pre1919rota",13.09667,42.52611,9.99999E-01,2.28288E-07,8.04885E-08,9.32989E-08,8.15738E-08,3.24954E-08
217,"post1981rota",13.09667,42.52611,1.00000E+00,7.81421E-08,9.23305E-09,9.12028E-09,8.02700E-09,2.42258E-09
27,"pre1919rota",13.12639,42.26611,9.99999E-01,4.99188E-07,1.94642E-07,2.47166E-07,2.55091E-07,1.43138E-07
205,"post1981rota",13.12639,42.26611,1.00000E+00,2.20133E-07,2.97208E-08,3.13262E-08,3.10242E-08,1.18937E-08
16,"pre1919rota",13.13528,42.51389,9.99999E-01,2.50801E-07,8.92054E-08,1.04238E-07,9.25011E-08,3.79836E-08
194,"post1981rota",13.13528,42.51389,1.00000E+00,8.75842E-08,1.04692E-08,1.03998E-08,9.24770E-09,2.84933E-09
9,"pre1919rota",13.13861,42.94583,1.00000E+00,6.04301E-08,1.95486E-08,2.09141E-08,1.57129E-08,4.55932E-09
187,"post1981rota",13.13861,42.94583,1.00000E+00,1.73230E-08,1.82679E-09,1.70633E-09,1.35471E-09,3.31074E-10
36,"pre1919rota",13.14611,42.21056,9.99998E-01,5.72985E-07,2.30149E-07,3.00078E-07,3.24514E-07,2.00465E-07
214,"post1981rota",13.14611,42.21056,1.00000E+00,2.74704E-07,3.85383E-08,4.13793E-08,4.23711E-08,1.73792E-08
7,"pre1919rota",13.15500,42.89583,1.00000E+00,7.21043E-08,2.35326E-08,2.53857E-08,1.93746E-08,5.80609E-09
185,"post1981rota",13.15500,42.89583,1.00000E+00,2.10083E-08,2.24053E-09,2.10435E-09,1.68772E-09,4.21017E-10
23,"pre1919rota",13.16000,42.61917,1.00000E+00,1.81618E-07,6.28144E-08,7.15312E-08,6.05055E-08,2.25118E-08
201,"post1981rota",13.16000,42.61917,1.00000E+00,5.95619E-08,6.85997E-09,6.69199E-09,5.75666E-09,1.65903E-09
141,"pre1919rota",13.20750,42.10306,9.99998E-01,6.97600E-07,2.98024E-07,4.10283E-07,4.87790E-07,3.66093E-07
319,"post1981rota",13.20750,42.10306,9.99999E-01,4.02892E-07,6.10757E-08,6.80668E-08,7.45026E-08,3.49547E-08
69,"pre1919rota",13.23222,42.45972,9.99999E-01,3.40846E-07,1.25363E-07,1.51043E-07,1.41815E-07,6.55036E-08
247,"post1981rota",13.23222,42.45972,1.00000E+00,1.29036E-07,1.61336E-08,1.63832E-08,1.51664E-08,5.07243E-09
17,"pre1919rota",13.23556,42.19444,9.99998E-01,6.97387E-07,2.97894E-07,4.10059E-07,4.87427E-07,3.65673E-07
195,"post1981rota",13.23556,42.19444,9.99999E-01,4.02604E-07,6.10224E-08,6.80023E-08,7.44219E-08,3.49075E-08
111,"pre1919rota",13.24611,42.52444,9.99999E-01,2.78490E-07,1.00101E-07,1.18107E-07,1.06718E-07,4.55620E-08
289,"post1981rota",13.24611,42.52444,1.00000E+00,9.97224E-08,1.20938E-08,1.21001E-08,1.09035E-08,3.45454E-09
12,"pre1919rota",13.24806,42.69583,1.00000E+00,1.53909E-07,5.25724E-08,5.91738E-08,4.89469E-08,1.73351E-08
190,"post1981rota",13.24806,42.69583,1.00000E+00,4.91032E-08,5.55816E-09,5.37520E-09,4.54932E-09,1.26651E-09
151,"pre1919rota",13.25167,42.07028,9.99997E-01,7.40058E-07,3.25635E-07,4.60037E-07,5.71870E-07,4.71074E-07
329,"post1981rota",13.25167,42.07028,9.99999E-01,4.70213E-07,7.39188E-08,8.38351E-08,9.46855E-08,4.73848E-08
147,"pre1919rota",13.25583,42.37417,9.99999E-01,4.66862E-07,1.79816E-07,2.25848E-07,2.28576E-07,1.23214E-07
325,"post1981rota",13.25583,42.37417,1.00000E+00,1.99125E-07,2.64582E-08,2.76726E-08,2.70257E-08,1.00715E-08
79,"pre1919rota",13.28306,42.00667,9.99997E-01,7.31200E-07,3.19517E-07,4.48668E-07,5.51953E-07,4.44850E-07
257,"post1981rota",13.28306,42.00667,9.99999E-01,4.54132E-07,7.07884E-08,7.99578E-08,8.96494E-08,4.41975E-08
64,"pre1919rota",13.28361,42.45028,9.99999E-01,3.75406E-07,1.39817E-07,1.70382E-07,1.63309E-07,7.87198E-08
242,"post1981rota",13.28361,42.45028,1.00000E+00,1.46660E-07,1.86450E-08,1.90876E-08,1.79326E-08,6.18057E-09
13,"pre1919rota",13.28972,42.63028,1.00000E+00,2.01237E-07,7.01795E-08,8.05354E-08,6.91146E-08,2.65102E-08
191,"post1981rota",13.28972,42.63028,1.00000E+00,6.72225E-08,7.82942E-09,7.67992E-09,6.67394E-09,1.96385E-09
125,"pre1919rota",13.29556,42.43806,9.99999E-01,3.96947E-07,1.48999E-07,1.82859E-07,1.77532E-07,8.79186E-08
303,"post1981rota",13.29556,42.43806,1.00000E+00,1.58224E-07,2.03271E-08,2.09167E-08,1.98365E-08,6.97094E-09
11,"pre1919rota",13.29694,42.77333,1.00000E+00,1.21600E-07,4.08876E-08,4.53576E-08,3.65153E-08,1.22481E-08
189,"post1981rota",13.29694,42.77333,1.00000E+00,3.75712E-08,4.16768E-09,3.99114E-09,3.31820E-09,8.91617E-10
153,"pre1919rota",13.30194,42.29056,9.99998E-01,6.32520E-07,2.60957E-07,3.48396E-07,3.92713E-07,2.64112E-07
331,"post1981rota",13.30194,42.29056,1.00000E+00,3.28073E-07,4.76153E-08,5.19676E-08,5.47958E-08,2.38467E-08
