asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99999E-01,2.52600E-07,8.62510E-08,9.70861E-08,8.04058E-08,2.87221E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,8.06941E-08,9.14681E-09,8.85510E-09,7.51407E-09,2.10892E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,2.69930E-07,9.25923E-08,1.04666E-07,8.73699E-08,3.17082E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,8.70645E-08,9.92784E-09,9.63905E-09,8.22238E-09,2.33191E-09
6,"pre1919rota",12.84333,42.58611,9.99999E-01,2.37137E-07,8.06284E-08,9.04007E-08,7.43180E-08,2.61488E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,7.50835E-08,8.46349E-09,8.17125E-09,6.89928E-09,1.91703E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,2.93293E-07,1.01207E-07,1.15033E-07,9.70007E-08,3.59228E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,9.57978E-08,1.10079E-08,1.07275E-08,9.21288E-09,2.64809E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,3.92371E-07,1.38628E-07,1.61047E-07,1.41504E-07,5.72100E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,1.35180E-07,1.60414E-08,1.58837E-08,1.40489E-08,4.29293E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,3.25259E-07,1.13128E-07,1.29530E-07,1.10756E-07,4.22739E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,1.08129E-07,1.25608E-08,1.23073E-08,1.06767E-08,3.13491E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,3.68900E-07,1.29638E-07,1.49862E-07,1.30472E-07,5.17551E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,1.25548E-07,1.47918E-08,1.45950E-08,1.28263E-08,3.86864E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,5.93831E-07,2.19041E-07,2.64676E-07,2.50003E-07,1.17390E-07
220,"post1981rota",12.92778,42.27722,1.00000E+00,2.26827E-07,2.85116E-08,2.90359E-08,2.70333E-08,9.16690E-09
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.95624E-07,6.57038E-08,7.28254E-08,5.85692E-08,1.96643E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,6.03664E-08,6.69256E-09,6.40852E-09,5.32896E-09,1.43460E-09
22,"pre1919rota",12.94889,42.38778,9.99999E-01,5.02805E-07,1.81968E-07,2.16100E-07,1.97736E-07,8.69096E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,1.83269E-07,2.24557E-08,2.25851E-08,2.05539E-08,6.65399E-09
2,"pre1919rota",12.95417,42.65361,9.99999E-01,2.42355E-07,8.25219E-08,9.26483E-08,7.63590E-08,2.70075E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,7.69689E-08,8.69263E-09,8.40036E-09,7.10492E-09,1.98104E-09
29,"pre1919rota",12.96472,42.56500,9.99999E-01,3.22818E-07,1.12212E-07,1.28411E-07,1.09683E-07,4.17683E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,1.07173E-07,1.24394E-08,1.21834E-08,1.05611E-08,3.09592E-09
