asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,1.62622E-07,5.30094E-08,5.71183E-08,4.34997E-08,1.29795E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,4.72749E-08,5.03405E-09,4.72454E-09,3.78395E-09,9.41349E-10
33,"pre1919rota",12.83333,42.52778,1.00000E+00,1.78162E-07,5.83447E-08,6.31378E-08,4.84722E-08,1.46968E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,5.22338E-08,5.59435E-09,5.26511E-09,4.23845E-09,1.06517E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.49079E-07,4.83836E-08,5.19225E-08,3.92392E-08,1.15256E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,4.29927E-08,4.55284E-09,4.26141E-09,3.39617E-09,8.36468E-10
41,"pre1919rota",12.85722,42.51583,1.00000E+00,1.99681E-07,6.57941E-08,7.16106E-08,5.55891E-08,1.72586E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,5.92405E-08,6.39639E-09,6.04418E-09,4.90212E-09,1.25136E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,2.97968E-07,1.00550E-07,1.11916E-07,9.06704E-08,3.08119E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,9.27413E-08,1.03361E-08,9.92114E-09,8.28335E-09,2.24490E-09
38,"pre1919rota",12.88917,42.50306,1.00000E+00,2.30212E-07,7.64640E-08,8.38525E-08,6.60378E-08,2.11426E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,6.93846E-08,7.57176E-09,7.19261E-09,5.89094E-09,1.53471E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,2.73732E-07,9.18753E-08,1.01748E-07,8.16534E-08,2.72096E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,8.42681E-08,9.32555E-09,8.92017E-09,7.40037E-09,1.97993E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,5.27545E-07,1.85901E-07,2.15390E-07,1.88172E-07,7.48518E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,1.80382E-07,2.13004E-08,2.10343E-08,1.85036E-08,5.57925E-09
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.14333E-07,3.66381E-08,3.88511E-08,2.86962E-08,8.03396E-09
182,"post1981rota",12.93444,42.71194,1.00000E+00,3.22202E-08,3.35681E-09,3.11678E-09,2.44727E-09,5.84570E-10
22,"pre1919rota",12.94889,42.38778,9.99999E-01,4.19190E-07,1.44914E-07,1.64956E-07,1.39427E-07,5.17988E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,1.37344E-07,1.58094E-08,1.54179E-08,1.32563E-08,3.81647E-09
2,"pre1919rota",12.95417,42.65361,1.00000E+00,1.53614E-07,4.99301E-08,5.36571E-08,4.06582E-08,1.20080E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,4.44225E-08,4.71324E-09,4.41566E-09,3.52515E-09,8.71272E-10
29,"pre1919rota",12.96472,42.56500,1.00000E+00,2.27838E-07,7.56304E-08,8.28924E-08,6.52129E-08,2.08327E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,6.85889E-08,7.47911E-09,7.10188E-09,5.81253E-09,1.51210E-09
20,"pre1919rota",12.96500,42.21583,9.99998E-01,6.75380E-07,2.43825E-07,2.88847E-07,2.62965E-07,1.14083E-07
198,"post1981rota",12.96500,42.21583,1.00000E+00,2.44426E-07,2.98217E-08,2.99257E-08,2.71141E-08,8.68806E-09
30,"pre1919rota",12.96694,42.27389,9.99999E-01,6.16625E-07,2.20522E-07,2.58991E-07,2.32035E-07,9.73112E-08
208,"post1981rota",12.96694,42.27389,1.00000E+00,2.18185E-07,2.62816E-08,2.62078E-08,2.34722E-08,7.34369E-09
26,"pre1919rota",12.98694,42.32417,9.99999E-01,5.83493E-07,2.07547E-07,2.42546E-07,2.15317E-07,8.85928E-08
204,"post1981rota",12.98694,42.32417,1.00000E+00,2.03869E-07,2.43799E-08,2.42254E-08,2.15562E-08,6.65538E-09
