asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,1.12250E-07,3.89334E-08,4.44537E-08,3.77900E-08,1.42106E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,3.70456E-08,4.28322E-09,4.18634E-09,3.61398E-09,1.04917E-09
33,"pre1919rota",12.83333,42.52778,1.00000E+00,1.17505E-07,4.09077E-08,4.68690E-08,4.01019E-08,1.52863E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,3.91010E-08,4.54355E-09,4.45172E-09,3.86055E-09,1.13119E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.07493E-07,3.71560E-08,4.22892E-08,3.57341E-08,1.32660E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,3.52071E-08,4.05171E-09,3.95093E-09,3.39623E-09,9.77282E-10
41,"pre1919rota",12.85722,42.51583,1.00000E+00,1.24261E-07,4.34625E-08,5.00116E-08,4.31372E-08,1.67194E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,4.17817E-08,4.88539E-09,4.80127E-09,4.18695E-09,1.24073E-09
40,"pre1919rota",12.86306,42.40500,1.00000E+00,1.49894E-07,5.33265E-08,6.23258E-08,5.53295E-08,2.27392E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,5.23734E-08,6.26233E-09,6.22179E-09,5.53411E-09,1.70618E-09
38,"pre1919rota",12.88917,42.50306,1.00000E+00,1.33212E-07,4.68761E-08,5.42405E-08,4.72692E-08,1.87074E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,4.54006E-08,5.35091E-09,5.27912E-09,4.63608E-09,1.39314E-09
19,"pre1919rota",12.90500,42.46861,1.00000E+00,1.44829E-07,5.13555E-08,5.98407E-08,5.28229E-08,2.14434E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,5.02140E-08,5.97699E-09,5.92495E-09,5.24806E-09,1.60371E-09
