#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-10-27T09:52:04', checksum=2089612445, kind='rlz-450', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.80194,42.52722,0.00000,3.582278E-06,3.452524E-06,3.230980E-06,2.898086E-06,2.457875E-06,1.945569E-06,1.420868E-06,9.479268E-07,5.727665E-07,3.108655E-07,1.499617E-07,6.296554E-08,2.157187E-08,4.239315E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.83333,42.52778,0.00000,3.602134E-06,3.489427E-06,3.291261E-06,2.984631E-06,2.567082E-06,2.066685E-06,1.538926E-06,1.049070E-06,6.489253E-07,3.612677E-07,1.792790E-07,7.795356E-08,2.830641E-08,6.898921E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.84333,42.58611,0.00000,3.594991E-06,3.476024E-06,3.269159E-06,2.952601E-06,2.526285E-06,2.021018E-06,1.494001E-06,1.010228E-06,6.194112E-07,3.415582E-07,1.677115E-07,7.198705E-08,2.560172E-08,5.821376E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.85722,42.51583,0.00000,3.618343E-06,3.520438E-06,3.343407E-06,3.061699E-06,2.667188E-06,2.180971E-06,1.653602E-06,1.150201E-06,7.273125E-07,4.146682E-07,2.112524E-07,9.477923E-08,3.608855E-08,1.006242E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.86306,42.40500,0.00000,3.633143E-06,3.549596E-06,3.393897E-06,3.138542E-06,2.769978E-06,2.301820E-06,1.778478E-06,1.263615E-06,8.178443E-07,4.781839E-07,2.504182E-07,1.160058E-07,4.619969E-08,1.429560E-08,1.463662E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.88917,42.50306,0.00000,3.636693E-06,3.556730E-06,3.406495E-06,3.158095E-06,2.796649E-06,2.333792E-06,1.812162E-06,1.294804E-06,8.432233E-07,4.963338E-07,2.618257E-07,1.223070E-07,4.925859E-08,1.560064E-08,1.952992E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.90500,42.46861,0.00000,3.648501E-06,3.580912E-06,3.450024E-06,3.226959E-06,2.892403E-06,2.450814E-06,1.937861E-06,1.413472E-06,9.416897E-07,5.681443E-07,3.078550E-07,1.482385E-07,6.209871E-08,2.118865E-08,4.090417E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.92778,42.27722,0.00000,3.646295E-06,3.576337E-06,3.441686E-06,3.213602E-06,2.873598E-06,2.427548E-06,1.912561E-06,1.389294E-06,9.213836E-07,5.531560E-07,2.981322E-07,1.426955E-07,5.932146E-08,1.996572E-08,3.617160E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.93444,42.71194,0.00000,3.594833E-06,3.475729E-06,3.268675E-06,2.951903E-06,2.525401E-06,2.020034E-06,1.493038E-06,1.009400E-06,6.187859E-07,3.411430E-07,1.674693E-07,7.186280E-08,2.554572E-08,5.799196E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.94889,42.38778,0.00000,3.667044E-06,3.620669E-06,3.524964E-06,3.351145E-06,3.073326E-06,2.682542E-06,2.198791E-06,1.671777E-06,1.166493E-06,7.401477E-07,4.235548E-07,2.166597E-07,9.767084E-08,3.744753E-08,1.062372E-08,1.097284E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.95417,42.65361,0.00000,3.630804E-06,3.544927E-06,3.385707E-06,3.125915E-06,2.752869E-06,2.281447E-06,1.757158E-06,1.244006E-06,8.019941E-07,4.669244E-07,2.433888E-07,1.121490E-07,4.433990E-08,1.350745E-08,1.170124E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.96472,42.56500,0.00000,3.657810E-06,3.600554E-06,3.486450E-06,3.286330E-06,2.977454E-06,2.557901E-06,2.056363E-06,1.528728E-06,1.040214E-06,6.421672E-07,3.567352E-07,1.766074E-07,7.656963E-08,2.767637E-08,6.646841E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.96500,42.21583,0.00000,3.642692E-06,3.568925E-06,3.428280E-06,3.192297E-06,2.843840E-06,2.391018E-06,1.873151E-06,1.351928E-06,8.902467E-07,5.303534E-07,2.834561E-07,1.343941E-07,5.519470E-08,1.816277E-08,2.924892E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.96694,42.27389,0.00000,3.659504E-06,3.604194E-06,3.493319E-06,3.297727E-06,2.994070E-06,2.579192E-06,2.080340E-06,1.552458E-06,1.060855E-06,6.579454E-07,3.673352E-07,1.828659E-07,7.981711E-08,2.915731E-08,7.240372E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,3.673141E-06,3.634387E-06,3.552089E-06,3.398288E-06,3.145339E-06,2.779224E-06,2.312874E-06,1.790094E-06,1.274341E-06,8.265487E-07,4.843921E-07,2.543096E-07,1.181495E-07,4.723752E-08,1.473717E-08,1.628781E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.99722,42.19722,0.00000,3.647122E-06,3.578048E-06,3.444798E-06,3.218578E-06,2.880590E-06,2.436183E-06,1.921932E-06,1.398233E-06,9.288760E-07,5.586755E-07,3.017057E-07,1.447288E-07,6.033822E-08,2.041256E-08,3.789742E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.99861,42.19167,0.00000,3.645469E-06,3.574632E-06,3.438590E-06,3.208664E-06,2.866675E-06,2.419018E-06,1.903325E-06,1.380505E-06,9.140328E-07,5.477531E-07,2.946421E-07,1.407141E-07,5.833290E-08,1.953226E-08,3.450124E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.01361,42.72056,0.00000,3.624983E-06,3.533411E-06,3.365682E-06,3.095312E-06,2.711766E-06,2.232929E-06,1.706825E-06,1.198116E-06,7.652231E-07,4.410297E-07,2.273625E-07,1.034318E-07,4.017281E-08,1.175675E-08,5.237148E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,3.666985E-06,3.620540E-06,3.524711E-06,3.350712E-06,3.072674E-06,2.681680E-06,2.197788E-06,1.670752E-06,1.165573E-06,7.394209E-07,4.230505E-07,2.163522E-07,9.750606E-08,3.736993E-08,1.059160E-08,9.804446E-11,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,3.684571E-06,3.661434E-06,3.608364E-06,3.501243E-06,3.310958E-06,3.013487E-06,2.604232E-06,2.108721E-06,1.580729E-06,1.085604E-06,6.769869E-07,3.802103E-07,1.905169E-07,8.381289E-08,3.099131E-08,7.980166E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.03944,42.88028,0.00000,3.510213E-06,3.326048E-06,3.035800E-06,2.633229E-06,2.141838E-06,1.613969E-06,1.114925E-06,6.997181E-07,3.956978E-07,1.997906E-07,8.869311E-08,3.324837E-08,8.897572E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.03972,42.17722,0.00000,3.652167E-06,3.588580E-06,3.464119E-06,3.249730E-06,2.924734E-06,2.491157E-06,1.982102E-06,1.456112E-06,9.778066E-07,5.950303E-07,3.254447E-07,1.583522E-07,6.720933E-08,2.345828E-08,4.976262E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,3.669804E-06,3.626830E-06,3.537050E-06,3.371983E-06,3.104900E-06,2.724590E-06,2.248003E-06,1.722397E-06,1.212253E-06,7.765028E-07,4.489392E-07,2.322368E-07,1.060717E-07,4.142935E-08,1.228238E-08,7.169551E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04861,42.13833,0.00000,3.637225E-06,3.557805E-06,3.408404E-06,3.161071E-06,2.800727E-06,2.338705E-06,1.817363E-06,1.299642E-06,8.471788E-07,4.991759E-07,2.636204E-07,1.233030E-07,4.974440E-08,1.580888E-08,2.031440E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,3.688437E-06,3.671168E-06,3.629905E-06,3.543139E-06,3.382581E-06,3.121113E-06,2.746386E-06,2.273755E-06,1.749137E-06,1.236655E-06,7.960736E-07,4.627336E-07,2.407818E-07,1.107237E-07,4.365509E-08,1.321828E-08,1.062810E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,3.689824E-06,3.674767E-06,3.638117E-06,3.559609E-06,3.411610E-06,3.166080E-06,2.807604E-06,2.347001E-06,1.826160E-06,1.307840E-06,8.538928E-07,5.040084E-07,2.666772E-07,1.250024E-07,5.057466E-08,1.616538E-08,2.165966E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,3.685674E-06,3.664170E-06,3.614333E-06,3.512683E-06,3.330226E-06,3.042011E-06,2.641343E-06,2.151153E-06,1.623368E-06,1.123260E-06,7.062137E-07,4.001467E-07,2.024685E-07,9.010975E-08,3.390699E-08,9.166675E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.07000,42.15833,0.00000,3.652291E-06,3.588842E-06,3.464603E-06,3.250517E-06,2.925857E-06,2.492566E-06,1.983656E-06,1.457617E-06,9.790890E-07,5.959902E-07,3.260762E-07,1.587173E-07,6.739486E-08,2.354114E-08,5.008779E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,3.691823E-06,3.680093E-06,3.650585E-06,3.585261E-06,3.457999E-06,3.239812E-06,2.910609E-06,2.473479E-06,1.962657E-06,1.437314E-06,9.618361E-07,5.831058E-07,3.176199E-07,1.538396E-07,6.492224E-08,2.243956E-08,4.577469E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.08722,43.03667,0.00000,3.321896E-06,3.029642E-06,2.625203E-06,2.132644E-06,1.604713E-06,1.106736E-06,6.933512E-07,3.913470E-07,1.971778E-07,8.731407E-08,3.260870E-08,8.636810E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.08806,42.10083,0.00000,3.627345E-06,3.538066E-06,3.373747E-06,3.107592E-06,2.728199E-06,2.252255E-06,1.726801E-06,1.216261E-06,7.797085E-07,4.511926E-07,2.336288E-07,1.068275E-07,4.178996E-08,1.243360E-08,7.726821E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.08806,42.93222,0.00000,3.470131E-06,3.259518E-06,2.938739E-06,2.508770E-06,2.001568E-06,1.475019E-06,9.939462E-07,6.071384E-07,3.334278E-07,1.629780E-07,6.956499E-08,2.451256E-08,5.390937E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.09389,42.79583,0.00000,3.606033E-06,3.496807E-06,3.303538E-06,3.002582E-06,2.590147E-06,2.092732E-06,1.564778E-06,1.071618E-06,6.662106E-07,3.729128E-07,1.861738E-07,8.154122E-08,2.994708E-08,7.558310E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.09667,42.52611,0.00000,3.690097E-06,3.675486E-06,3.639776E-06,3.562973E-06,3.417609E-06,3.175479E-06,2.820548E-06,2.362667E-06,1.842823E-06,1.323416E-06,8.666888E-07,5.132471E-07,2.725394E-07,1.282714E-07,5.217677E-08,1.685543E-08,2.427174E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,3.688928E-06,3.672435E-06,3.632778E-06,3.548867E-06,3.392615E-06,3.136561E-06,2.767287E-06,2.298609E-06,1.775111E-06,1.260512E-06,8.153300E-07,4.763939E-07,2.492982E-07,1.153900E-07,4.590209E-08,1.416920E-08,1.416486E-09,0.000000E+00,0.000000E+00,0.000000E+00
