asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,2.14599E-07,7.57658E-08,8.79344E-08,7.70602E-08,3.08379E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,7.36818E-08,8.72145E-09,8.62229E-09,7.60040E-09,2.30077E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,2.33419E-07,8.30635E-08,9.71050E-08,8.62444E-08,3.54805E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,8.16088E-08,9.76164E-09,9.70024E-09,8.63107E-09,2.66294E-09
6,"pre1919rota",12.84333,42.58611,9.99999E-01,2.26163E-07,8.02382E-08,9.35401E-08,8.26424E-08,3.36064E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,7.85064E-08,9.35094E-09,9.27252E-09,8.21799E-09,2.51413E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,2.51972E-07,9.03524E-08,1.06370E-07,9.57210E-08,4.05129E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,8.97103E-08,1.08441E-08,1.08322E-08,9.73205E-09,3.06446E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,2.74704E-07,9.94113E-08,1.18023E-07,1.07870E-07,4.71727E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,9.99797E-08,1.22363E-08,1.22976E-08,1.11729E-08,3.59992E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,2.78156E-07,1.00800E-07,1.19822E-07,1.09768E-07,4.82339E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,1.01574E-07,1.24544E-08,1.25281E-08,1.14009E-08,3.68566E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,2.99770E-07,1.09569E-07,1.31268E-07,1.21986E-07,5.51925E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,1.11767E-07,1.38609E-08,1.40201E-08,1.28872E-08,4.25048E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,3.09759E-07,1.13667E-07,1.36665E-07,1.27830E-07,5.85988E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,1.16607E-07,1.45359E-08,1.47395E-08,1.36094E-08,4.52859E-09
4,"pre1919rota",12.93444,42.71194,9.99999E-01,2.30276E-07,8.18380E-08,9.55568E-08,8.46771E-08,3.46624E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,8.02605E-08,9.58289E-09,9.51396E-09,8.45096E-09,2.59793E-09
22,"pre1919rota",12.94889,42.38778,9.99999E-01,3.49798E-07,1.30390E-07,1.59017E-07,1.52630E-07,7.37914E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,1.36954E-07,1.74310E-08,1.78549E-08,1.67919E-08,5.79993E-09
2,"pre1919rota",12.95417,42.65361,9.99999E-01,2.71660E-07,9.81902E-08,1.16443E-07,1.06208E-07,4.62483E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,9.85823E-08,1.20456E-08,1.20963E-08,1.09739E-08,3.52533E-09
29,"pre1919rota",12.96472,42.56500,9.99999E-01,3.20251E-07,1.18003E-07,1.42410E-07,1.34109E-07,6.23125E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,1.21782E-07,1.52626E-08,1.55163E-08,1.43931E-08,4.83295E-09
20,"pre1919rota",12.96500,42.21583,9.99999E-01,3.12797E-07,1.14919E-07,1.38320E-07,1.29633E-07,5.96594E-08
198,"post1981rota",12.96500,42.21583,1.00000E+00,1.18096E-07,1.47444E-08,1.49621E-08,1.38336E-08,4.61539E-09
