asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99999E-01,4.50815E-07,1.63945E-07,1.95510E-07,1.80164E-07,8.01323E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,1.66030E-07,2.04533E-08,2.06213E-08,1.88441E-08,6.14300E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,4.91285E-07,1.80492E-07,2.17243E-07,2.03594E-07,9.36930E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,1.85477E-07,2.31566E-08,2.34983E-08,2.17256E-08,7.24822E-09
6,"pre1919rota",12.84333,42.58611,9.99999E-01,4.42246E-07,1.60480E-07,1.91000E-07,1.75371E-07,7.74214E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,1.62022E-07,1.99020E-08,2.00373E-08,1.82638E-08,5.92335E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,5.38093E-07,2.00012E-07,2.43299E-07,2.32438E-07,1.11264E-07
219,"post1981rota",12.85722,42.51583,1.00000E+00,2.09155E-07,2.65189E-08,2.71126E-08,2.54104E-08,8.71350E-09
40,"pre1919rota",12.86306,42.40500,9.99998E-01,6.44807E-07,2.46182E-07,3.06779E-07,3.06152E-07,1.60433E-07
218,"post1981rota",12.86306,42.40500,1.00000E+00,2.68681E-07,3.52976E-08,3.67171E-08,3.55105E-08,1.29819E-08
38,"pre1919rota",12.88917,42.50306,9.99998E-01,6.02627E-07,2.27639E-07,2.80967E-07,2.75607E-07,1.39437E-07
216,"post1981rota",12.88917,42.50306,1.00000E+00,2.44183E-07,3.16344E-08,3.26852E-08,3.12283E-08,1.11414E-08
19,"pre1919rota",12.90500,42.46861,9.99998E-01,6.72303E-07,2.58491E-07,3.24156E-07,3.27160E-07,1.75375E-07
197,"post1981rota",12.90500,42.46861,1.00000E+00,2.85416E-07,3.78389E-08,3.95331E-08,3.85348E-08,1.43066E-08
42,"pre1919rota",12.92778,42.27722,9.99998E-01,7.54704E-07,2.96530E-07,3.79126E-07,3.96053E-07,2.27915E-07
220,"post1981rota",12.92778,42.27722,1.00000E+00,3.39939E-07,4.63574E-08,4.90993E-08,4.90564E-08,1.91514E-08
4,"pre1919rota",12.93444,42.71194,9.99999E-01,4.06830E-07,1.46298E-07,1.72685E-07,1.56154E-07,6.67760E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,1.45836E-07,1.76972E-08,1.77116E-08,1.59689E-08,5.06524E-09
22,"pre1919rota",12.94889,42.38778,9.99998E-01,8.33988E-07,3.35039E-07,4.36900E-07,4.72596E-07,2.92089E-07
200,"post1981rota",12.94889,42.38778,9.99999E-01,4.00020E-07,5.61304E-08,6.02741E-08,6.17296E-08,2.53282E-08
2,"pre1919rota",12.95417,42.65361,9.99999E-01,5.05144E-07,1.86228E-07,2.24852E-07,2.11927E-07,9.86371E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,1.92338E-07,2.41215E-08,2.45305E-08,2.27680E-08,7.65374E-09
29,"pre1919rota",12.96472,42.56500,9.99998E-01,6.41117E-07,2.44543E-07,3.04481E-07,3.03401E-07,1.58507E-07
207,"post1981rota",12.96472,42.56500,1.00000E+00,2.66483E-07,3.49661E-08,3.63509E-08,3.51192E-08,1.28119E-08
20,"pre1919rota",12.96500,42.21583,9.99998E-01,7.43762E-07,2.91372E-07,3.71555E-07,3.86340E-07,2.20186E-07
198,"post1981rota",12.96500,42.21583,1.00000E+00,3.32279E-07,4.51392E-08,4.77202E-08,4.75179E-08,1.84229E-08
30,"pre1919rota",12.96694,42.27389,9.99998E-01,8.32640E-07,3.34366E-07,4.35870E-07,4.71194E-07,2.90861E-07
208,"post1981rota",12.96694,42.27389,9.99999E-01,3.98922E-07,5.59485E-08,6.00644E-08,6.14885E-08,2.52079E-08
26,"pre1919rota",12.98694,42.32417,9.99997E-01,9.19898E-07,3.79502E-07,5.06644E-07,5.71050E-07,3.83995E-07
204,"post1981rota",12.98694,42.32417,9.99999E-01,4.77065E-07,6.92355E-08,7.55621E-08,7.96703E-08,3.46684E-08
15,"pre1919rota",12.99722,42.19722,9.99998E-01,7.64028E-07,3.00953E-07,3.85648E-07,4.04479E-07,2.34696E-07
193,"post1981rota",12.99722,42.19722,9.99999E-01,3.46576E-07,4.74180E-08,5.03026E-08,5.04036E-08,1.97934E-08
35,"pre1919rota",12.99861,42.19167,9.99998E-01,7.55048E-07,2.96692E-07,3.79365E-07,3.96361E-07,2.28162E-07
