asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99999E-01,3.44291E-07,1.11702E-07,1.19835E-07,9.05081E-08,2.65515E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,9.92285E-08,1.05036E-08,9.82915E-09,7.83038E-09,1.92707E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,3.67718E-07,1.19695E-07,1.28804E-07,9.78514E-08,2.90515E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,1.06622E-07,1.13334E-08,1.06274E-08,8.49823E-09,2.10743E-09
6,"pre1919rota",12.84333,42.58611,9.99999E-01,3.24932E-07,1.05120E-07,1.12470E-07,8.45080E-08,2.45251E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,9.31558E-08,9.82441E-09,9.17689E-09,7.28621E-09,1.78081E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,3.98524E-07,1.30256E-07,1.40709E-07,1.07682E-07,3.24629E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,1.16445E-07,1.24433E-08,1.16986E-08,9.39991E-09,2.35418E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,5.29483E-07,1.75740E-07,1.92591E-07,1.51475E-07,4.83536E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,1.59351E-07,1.73724E-08,1.64943E-08,1.34967E-08,3.50914E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,4.40648E-07,1.44792E-07,1.57199E-07,1.21472E-07,3.73902E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,1.30082E-07,1.39992E-08,1.32077E-08,1.06822E-08,2.71229E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,4.96664E-07,1.64262E-07,1.79420E-07,1.40248E-07,4.42141E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,1.48459E-07,1.61119E-08,1.52639E-08,1.24397E-08,3.20825E-09
42,"pre1919rota",12.92778,42.27722,9.99998E-01,8.23251E-07,2.81021E-07,3.16161E-07,2.61416E-07,9.27598E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,2.62509E-07,2.97123E-08,2.87380E-08,2.43357E-08,6.79135E-09
4,"pre1919rota",12.93444,42.71194,9.99999E-01,2.71644E-07,8.71371E-08,9.24883E-08,6.84385E-08,1.92335E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,7.66901E-08,8.00019E-09,7.43286E-09,5.84306E-09,1.39909E-09
22,"pre1919rota",12.94889,42.38778,9.99999E-01,6.70847E-07,2.25885E-07,2.50909E-07,2.02507E-07,6.82872E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,2.07878E-07,2.31026E-08,2.21445E-08,1.84423E-08,4.97287E-09
2,"pre1919rota",12.95417,42.65361,9.99999E-01,3.33022E-07,1.07868E-07,1.15542E-07,8.70078E-08,2.53675E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,9.56895E-08,1.01075E-08,9.44864E-09,7.51276E-09,1.84162E-09
29,"pre1919rota",12.96472,42.56500,9.99999E-01,4.37278E-07,1.43626E-07,1.55872E-07,1.20358E-07,3.69895E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,1.28985E-07,1.38737E-08,1.30857E-08,1.05783E-08,2.68317E-09
20,"pre1919rota",12.96500,42.21583,9.99998E-01,1.02155E-06,3.54369E-07,4.04682E-07,3.44154E-07,1.29550E-07
198,"post1981rota",12.96500,42.21583,1.00000E+00,3.37295E-07,3.90098E-08,3.81336E-08,3.29306E-08,9.56696E-09
30,"pre1919rota",12.96694,42.27389,9.99998E-01,9.16708E-07,3.15353E-07,3.57331E-07,2.99425E-07,1.09180E-07
208,"post1981rota",12.96694,42.27389,1.00000E+00,2.97124E-07,3.39722E-08,3.30209E-08,2.82159E-08,8.01865E-09
26,"pre1919rota",12.98694,42.32417,9.99998E-01,8.58852E-07,2.94053E-07,3.31743E-07,2.75731E-07,9.88949E-08
204,"post1981rota",12.98694,42.32417,1.00000E+00,2.75599E-07,3.13173E-08,3.03490E-08,2.57911E-08,7.24951E-09
15,"pre1919rota",12.99722,42.19722,9.99997E-01,1.15293E-06,4.03952E-07,4.65578E-07,4.02829E-07,1.57162E-07
193,"post1981rota",12.99722,42.19722,9.99999E-01,3.89220E-07,4.56193E-08,4.48870E-08,3.92294E-08,1.16768E-08
35,"pre1919rota",12.99861,42.19167,9.99997E-01,1.16846E-06,4.09865E-07,4.72891E-07,4.09960E-07,1.60582E-07
213,"post1981rota",12.99861,42.19167,9.99999E-01,3.95476E-07,4.64228E-08,4.57112E-08,4.00032E-08,1.19389E-08
1,"pre1919rota",13.01361,42.72056,9.99999E-01,3.00151E-07,9.67247E-08,1.03106E-07,7.69196E-08,2.19845E-08
179,"post1981rota",13.01361,42.72056,1.00000E+00,8.54321E-08,8.96394E-09,8.35194E-09,6.60003E-09,1.59737E-09
43,"pre1919rota",13.02028,42.24056,9.99997E-01,1.12888E-06,3.94818E-07,4.54300E-07,3.91868E-07,1.51931E-07
221,"post1981rota",13.02028,42.24056,9.99999E-01,3.79581E-07,4.43844E-08,4.36215E-08,3.80434E-08,1.12762E-08
21,"pre1919rota",13.02306,42.39472,9.99998E-01,7.79661E-07,2.65140E-07,2.97253E-07,2.44164E-07,8.54479E-08
199,"post1981rota",13.02306,42.39472,1.00000E+00,2.46642E-07,2.77768E-08,2.67998E-08,2.25913E-08,6.24595E-09
5,"pre1919rota",13.03944,42.88028,1.00000E+00,1.88074E-07,5.93654E-08,6.20691E-08,4.46274E-08,1.18122E-08
183,"post1981rota",13.03944,42.88028,1.00000E+00,5.16411E-08,5.27919E-09,4.85636E-09,3.74817E-09,8.64140E-10
25,"pre1919rota",13.03972,42.17722,9.99997E-01,1.34248E-06,4.76849E-07,5.56565E-07,4.92981E-07,2.01992E-07
203,"post1981rota",13.03972,42.17722,9.99999E-01,4.67622E-07,5.58253E-08,5.54267E-08,4.92495E-08,1.51648E-08
31,"pre1919rota",13.04611,42.22750,9.99997E-01,1.24137E-06,4.37764E-07,5.07570E-07,4.44089E-07,1.77377E-07
209,"post1981rota",13.04611,42.22750,9.99999E-01,4.25298E-07,5.02855E-08,4.96915E-08,4.37736E-08,1.32437E-08
24,"pre1919rota",13.04861,42.13833,9.99997E-01,1.46264E-06,5.23900E-07,6.16190E-07,5.53575E-07,2.33534E-07
202,"post1981rota",13.04861,42.13833,9.99999E-01,5.19508E-07,6.27145E-08,6.26062E-08,5.61838E-08,1.76513E-08
32,"pre1919rota",13.05556,42.45222,9.99998E-01,7.19907E-07,2.43512E-07,2.71641E-07,2.21008E-07,7.57809E-08
210,"post1981rota",13.05556,42.45222,1.00000E+00,2.25181E-07,2.51767E-08,2.42041E-08,2.02675E-08,5.52596E-09
