asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,2.20940E-07,7.46241E-08,8.32828E-08,6.81495E-08,2.42144E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,6.95068E-08,7.81671E-09,7.54759E-09,6.38721E-09,1.79846E-09
33,"pre1919rota",12.83333,42.52778,1.00000E+00,2.33424E-07,7.90533E-08,8.84478E-08,7.27218E-08,2.61034E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,7.38533E-08,8.33604E-09,8.06375E-09,6.84723E-09,1.94180E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.90708E-07,6.39643E-08,7.09191E-08,5.73101E-08,1.98201E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,5.91201E-08,6.58508E-09,6.32796E-09,5.30731E-09,1.46627E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,2.54724E-07,8.66449E-08,9.73353E-08,8.06405E-08,2.94101E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,8.13371E-08,9.23469E-09,8.95887E-09,7.64803E-09,2.19300E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,3.91794E-07,1.36585E-07,1.56957E-07,1.35646E-07,5.39733E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,1.31953E-07,1.54807E-08,1.52618E-08,1.34192E-08,4.08746E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,2.82898E-07,9.67522E-08,1.09233E-07,9.13391E-08,3.39442E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,9.13661E-08,1.04473E-08,1.01705E-08,8.73773E-09,2.53794E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,3.33392E-07,1.15070E-07,1.31014E-07,1.11276E-07,4.26779E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,1.09801E-07,1.27071E-08,1.24431E-08,1.08047E-08,3.20594E-09
42,"pre1919rota",12.92778,42.27722,9.99998E-01,7.27201E-07,2.66384E-07,3.20266E-07,3.00667E-07,1.41588E-07
220,"post1981rota",12.92778,42.27722,1.00000E+00,2.75046E-07,3.44611E-08,3.50781E-08,3.26914E-08,1.11997E-08
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.32288E-07,4.37154E-08,4.78113E-08,3.76660E-08,1.23639E-08
