#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-10-27T09:52:04', checksum=2089612445, kind='rlz-838', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.80194,42.52722,0.00000,2.889565E-06,2.663958E-06,2.341480E-06,1.935823E-06,1.486734E-06,1.049192E-06,6.740283E-07,3.909324E-07,2.029327E-07,9.306053E-08,3.655100E-08,1.097376E-08,7.860165E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.83333,42.52778,0.00000,2.905639E-06,2.688708E-06,2.374971E-06,1.975650E-06,1.528359E-06,1.087426E-06,7.048941E-07,4.128308E-07,2.165869E-07,1.005429E-07,4.015453E-08,1.249899E-08,1.353381E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.84333,42.58611,0.00000,2.875047E-06,2.641852E-06,2.311897E-06,1.901028E-06,1.450768E-06,1.016519E-06,6.479430E-07,3.726293E-07,1.916460E-07,8.694364E-08,3.363754E-08,9.754198E-09,3.373591E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.85722,42.51583,0.00000,2.924640E-06,2.718354E-06,2.415623E-06,2.024642E-06,1.580249E-06,1.135729E-06,7.444098E-07,4.412422E-07,2.345399E-07,1.105130E-07,4.502071E-08,1.458634E-08,2.140288E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.86306,42.40500,0.00000,2.985820E-06,2.817100E-06,2.555727E-06,2.199386E-06,1.771840E-06,1.320387E-06,9.008628E-07,5.577676E-07,3.108317E-07,1.544223E-07,6.723617E-08,2.446676E-08,6.003209E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.88917,42.50306,0.00000,2.947351E-06,2.754389E-06,2.465873E-06,2.086226E-06,1.646583E-06,1.198523E-06,7.966534E-07,4.794430E-07,2.590892E-07,1.243783E-07,5.190320E-08,1.758888E-08,3.291506E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.90500,42.46861,0.00000,2.972871E-06,2.795736E-06,2.524752E-06,2.159916E-06,1.727640E-06,1.276884E-06,8.632335E-07,5.291619E-07,2.917201E-07,1.432006E-07,6.144532E-08,2.184047E-08,4.956410E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.92778,42.27722,0.00000,3.061708E-06,2.948777E-06,2.756675E-06,2.469092E-06,2.090212E-06,1.650919E-06,1.202670E-06,8.001381E-07,4.820167E-07,2.607596E-07,1.253312E-07,5.238089E-08,1.779934E-08,3.372998E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.93444,42.71194,0.00000,2.827890E-06,2.571523E-06,2.219709E-06,1.794820E-06,1.343224E-06,9.208075E-07,5.730762E-07,3.211584E-07,1.605444E-07,7.042592E-08,2.592734E-08,6.590980E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.94889,42.38778,0.00000,3.029454E-06,2.891283E-06,2.666590E-06,2.345024E-06,1.940014E-06,1.491091E-06,1.053173E-06,6.772251E-07,3.931884E-07,2.043319E-07,9.382314E-08,3.691630E-08,1.112755E-08,8.429162E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.95417,42.65361,0.00000,2.881260E-06,2.651285E-06,2.324483E-06,1.915788E-06,1.465979E-06,1.030297E-06,6.589103E-07,3.803018E-07,1.963631E-07,8.949247E-08,3.484790E-08,1.025933E-08,5.226281E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.96472,42.56500,0.00000,2.945657E-06,2.751677E-06,2.462057E-06,2.081509E-06,1.641457E-06,1.193629E-06,7.925460E-07,4.764137E-07,2.571255E-07,1.232597E-07,5.134318E-08,1.734248E-08,3.196226E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.96500,42.21583,0.00000,3.090222E-06,3.002119E-06,2.844390E-06,2.595885E-06,2.251322E-06,1.830873E-06,1.379359E-06,9.526368E-07,5.977166E-07,3.379226E-07,1.705683E-07,7.569340E-08,2.836004E-08,7.578380E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.96694,42.27389,0.00000,3.076604E-06,2.976300E-06,2.801368E-06,2.532879E-06,2.170224E-06,1.739128E-06,1.288138E-06,8.729226E-07,5.364928E-07,2.965948E-07,1.460492E-07,6.290837E-08,2.250083E-08,5.218365E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,3.067740E-06,2.959840E-06,2.774504E-06,2.494347E-06,2.121650E-06,1.685313E-06,1.235739E-06,8.280825E-07,5.027694E-07,2.743044E-07,1.331006E-07,5.629758E-08,1.953461E-08,4.048660E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.99722,42.19722,0.00000,3.103797E-06,3.028601E-06,2.889797E-06,2.664313E-06,2.341958E-06,1.936388E-06,1.487321E-06,1.049728E-06,6.744585E-07,3.912359E-07,2.031208E-07,9.316299E-08,3.660005E-08,1.099440E-08,7.936489E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
