asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,1.53591E-07,5.69683E-08,6.91630E-08,6.58412E-08,3.12788E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,5.93748E-08,7.50628E-09,7.66336E-09,7.16327E-09,2.44273E-09
33,"pre1919rota",12.83333,42.52778,1.00000E+00,1.63135E-07,6.10060E-08,7.46167E-08,7.20000E-08,3.52009E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,6.44012E-08,8.23233E-09,8.45041E-09,7.97830E-09,2.77805E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.59480E-07,5.94525E-08,7.25103E-08,6.96070E-08,3.36620E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,6.24530E-08,7.94966E-09,8.14339E-09,7.65931E-09,2.64606E-09
41,"pre1919rota",12.85722,42.51583,1.00000E+00,1.72307E-07,6.49471E-08,8.00058E-08,7.82040E-08,3.92788E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,6.94261E-08,8.96862E-09,9.25363E-09,8.81888E-09,3.13027E-09
40,"pre1919rota",12.86306,42.40500,1.00000E+00,1.83226E-07,6.97209E-08,8.66223E-08,8.59818E-08,4.45682E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,7.56783E-08,9.89895E-09,1.02754E-08,9.90030E-09,3.59227E-09
38,"pre1919rota",12.88917,42.50306,1.00000E+00,1.84856E-07,7.04412E-08,8.76292E-08,8.71810E-08,4.54010E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,7.66380E-08,1.00431E-08,1.04344E-08,1.00697E-08,3.66551E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,1.94892E-07,7.49248E-08,9.39485E-08,9.48018E-08,5.08005E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,8.27133E-08,1.09641E-08,1.14542E-08,1.11635E-08,4.14362E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,1.99437E-07,7.69832E-08,9.68798E-08,9.83923E-08,5.34081E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,8.55627E-08,1.14009E-08,1.19402E-08,1.16890E-08,4.37644E-09
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.61557E-07,6.03340E-08,7.37043E-08,7.09613E-08,3.45306E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,6.35562E-08,8.10954E-09,8.31695E-09,7.83947E-09,2.72049E-09
22,"pre1919rota",12.94889,42.38778,9.99999E-01,2.17086E-07,8.51494E-08,1.08702E-07,1.13249E-07,6.48068E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,9.73178E-08,1.32417E-08,1.40098E-08,1.39703E-08,5.43215E-09
2,"pre1919rota",12.95417,42.65361,1.00000E+00,1.81784E-07,6.90851E-08,8.57353E-08,8.49288E-08,4.38407E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,7.48346E-08,9.77251E-09,1.01361E-08,9.75210E-09,3.52839E-09
29,"pre1919rota",12.96472,42.56500,9.99999E-01,2.04147E-07,7.91350E-08,9.99649E-08,1.02211E-07,5.62382E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,8.85872E-08,1.18683E-08,1.24624E-08,1.22576E-08,4.63221E-09
20,"pre1919rota",12.96500,42.21583,9.99999E-01,2.00808E-07,7.76075E-08,9.77727E-08,9.94932E-08,5.42157E-08
198,"post1981rota",12.96500,42.21583,1.00000E+00,8.64347E-08,1.15352E-08,1.20899E-08,1.18514E-08,4.44879E-09
30,"pre1919rota",12.96694,42.27389,9.99999E-01,2.13960E-07,8.36816E-08,1.06553E-07,1.10504E-07,6.26378E-08
208,"post1981rota",12.96694,42.27389,1.00000E+00,9.51519E-08,1.28983E-08,1.36215E-08,1.35380E-08,5.22824E-09
26,"pre1919rota",12.98694,42.32417,9.99999E-01,2.29664E-07,9.11582E-08,1.17608E-07,1.24842E-07,7.42514E-08
204,"post1981rota",12.98694,42.32417,1.00000E+00,1.06439E-07,1.47071E-08,1.56763E-08,1.58433E-08,6.33078E-09
15,"pre1919rota",12.99722,42.19722,9.99999E-01,2.07171E-07,8.05265E-08,1.01971E-07,1.04716E-07,5.81471E-08
193,"post1981rota",12.99722,42.19722,1.00000E+00,9.05738E-08,1.21783E-08,1.28103E-08,1.26404E-08,4.80910E-09
35,"pre1919rota",12.99861,42.19167,9.99999E-01,2.06057E-07,8.00128E-08,1.01229E-07,1.03788E-07,5.74373E-08
213,"post1981rota",12.99861,42.19167,1.00000E+00,8.98381E-08,1.20633E-08,1.26812E-08,1.24981E-08,4.74324E-09
1,"pre1919rota",13.01361,42.72056,1.00000E+00,1.80404E-07,6.84784E-08,8.48906E-08,8.39290E-08,4.31532E-08
179,"post1981rota",13.01361,42.72056,1.00000E+00,7.40329E-08,9.65261E-09,1.00041E-08,9.61191E-09,3.46813E-09
43,"pre1919rota",13.02028,42.24056,9.99999E-01,2.27513E-07,9.01186E-08,1.16054E-07,1.22794E-07,7.25496E-08
221,"post1981rota",13.02028,42.24056,1.00000E+00,1.04830E-07,1.44465E-08,1.53788E-08,1.55068E-08,6.16760E-09
21,"pre1919rota",13.02306,42.39472,9.99999E-01,2.49369E-07,1.00945E-07,1.32526E-07,1.45061E-07,9.18249E-08
199,"post1981rota",13.02306,42.39472,1.00000E+00,1.22269E-07,1.73227E-08,1.86874E-08,1.92965E-08,8.04658E-09
5,"pre1919rota",13.03944,42.88028,1.00000E+00,1.34873E-07,4.92238E-08,5.88920E-08,5.45926E-08,2.45771E-08
183,"post1981rota",13.03944,42.88028,1.00000E+00,5.01042E-08,6.20154E-09,6.26680E-09,5.75053E-09,1.89020E-09
25,"pre1919rota",13.03972,42.17722,9.99999E-01,2.15480E-07,8.43942E-08,1.07595E-07,1.11833E-07,6.36844E-08
203,"post1981rota",13.03972,42.17722,1.00000E+00,9.62005E-08,1.30643E-08,1.38091E-08,1.37467E-08,5.32651E-09
31,"pre1919rota",13.04611,42.22750,9.99999E-01,2.33795E-07,9.31699E-08,1.20631E-07,1.28857E-07,7.76295E-08
209,"post1981rota",13.04611,42.22750,1.00000E+00,1.09589E-07,1.52204E-08,1.62636E-08,1.65100E-08,6.65631E-09
24,"pre1919rota",13.04861,42.13833,9.99999E-01,2.04607E-07,7.93460E-08,1.00268E-07,1.02589E-07,5.65249E-08
202,"post1981rota",13.04861,42.13833,1.00000E+00,8.88872E-08,1.19150E-08,1.25147E-08,1.23151E-08,4.65873E-09
32,"pre1919rota",13.05556,42.45222,9.99999E-01,2.59482E-07,1.06174E-07,1.40723E-07,1.56619E-07,1.02586E-07
210,"post1981rota",13.05556,42.45222,1.00000E+00,1.31312E-07,1.88594E-08,2.04792E-08,2.13973E-08,9.13799E-09
18,"pre1919rota",13.05972,42.40750,9.99999E-01,2.65573E-07,1.09404E-07,1.45871E-07,1.64050E-07,1.09807E-07
196,"post1981rota",13.05972,42.40750,1.00000E+00,1.37133E-07,1.98656E-08,2.16617E-08,2.28032E-08,9.89048E-09
37,"pre1919rota",13.06861,42.29611,9.99999E-01,2.60450E-07,1.06683E-07,1.41530E-07,1.57775E-07,1.03695E-07
215,"post1981rota",13.06861,42.29611,1.00000E+00,1.32217E-07,1.90151E-08,2.06618E-08,2.16135E-08,9.25297E-09
34,"pre1919rota",13.07000,42.15833,9.99999E-01,2.18600E-07,8.58638E-08,1.09751E-07,1.14597E-07,6.58815E-08
212,"post1981rota",13.07000,42.15833,1.00000E+00,9.83806E-08,1.34109E-08,1.42014E-08,1.41841E-08,5.53353E-09
14,"pre1919rota",13.07944,42.41806,9.99999E-01,2.73841E-07,1.13898E-07,1.53154E-07,1.74801E-07,1.20632E-07
192,"post1981rota",13.07944,42.41806,1.00000E+00,1.45563E-07,2.13439E-08,2.34102E-08,2.49042E-08,1.10363E-08
8,"pre1919rota",13.08722,43.03667,1.00000E+00,9.76231E-08,3.44613E-08,3.99906E-08,3.50365E-08,1.40139E-08
186,"post1981rota",13.08722,43.03667,1.00000E+00,3.35072E-08,3.96536E-09,3.91991E-09,3.45475E-09,1.04547E-09
81,"pre1919rota",13.08806,42.10083,9.99999E-01,2.01137E-07,7.77577E-08,9.79878E-08,9.97588E-08,5.44112E-08
259,"post1981rota",13.08806,42.10083,1.00000E+00,8.66451E-08,1.15676E-08,1.21261E-08,1.18907E-08,4.46632E-09
10,"pre1919rota",13.08806,42.93222,1.00000E+00,1.25775E-07,4.55405E-08,5.40926E-08,4.94836E-08,2.16798E-08
188,"post1981rota",13.08806,42.93222,1.00000E+00,4.58353E-08,5.61369E-09,5.64376E-09,5.13083E-09,1.65529E-09
3,"pre1919rota",13.09389,42.79583,1.00000E+00,1.73224E-07,6.53447E-08,8.05531E-08,7.88406E-08,3.97044E-08
181,"post1981rota",13.09389,42.79583,1.00000E+00,6.99397E-08,9.04446E-09,9.33665E-09,8.90625E-09,3.16723E-09
39,"pre1919rota",13.09667,42.52611,9.99999E-01,2.65551E-07,1.09392E-07,1.45852E-07,1.64023E-07,1.09781E-07
217,"post1981rota",13.09667,42.52611,1.00000E+00,1.37112E-07,1.98619E-08,2.16573E-08,2.27980E-08,9.88767E-09
27,"pre1919rota",13.12639,42.26611,9.99999E-01,2.76865E-07,1.15578E-07,1.55913E-07,1.78950E-07,1.24929E-07
205,"post1981rota",13.12639,42.26611,1.00000E+00,1.48819E-07,2.19217E-08,2.40971E-08,2.57366E-08,1.14970E-08
16,"pre1919rota",13.13528,42.51389,9.99999E-01,2.84304E-07,1.19802E-07,1.62950E-07,1.89725E-07,1.36417E-07
194,"post1981rota",13.13528,42.51389,1.00000E+00,1.57292E-07,2.34427E-08,2.59143E-08,2.79570E-08,1.27442E-08
9,"pre1919rota",13.13861,42.94583,1.00000E+00,1.27242E-07,4.61308E-08,5.48580E-08,5.02921E-08,2.21326E-08
187,"post1981rota",13.13861,42.94583,1.00000E+00,4.65137E-08,5.70657E-09,5.74195E-09,5.22808E-09,1.69189E-09
36,"pre1919rota",13.14611,42.21056,9.99999E-01,2.64573E-07,1.08869E-07,1.45014E-07,1.62805E-07,1.08582E-07
214,"post1981rota",13.14611,42.21056,1.00000E+00,1.36157E-07,1.96960E-08,2.14620E-08,2.25649E-08,9.76213E-09
7,"pre1919rota",13.15500,42.89583,1.00000E+00,1.45972E-07,5.37885E-08,6.49161E-08,6.11361E-08,2.84101E-08
185,"post1981rota",13.15500,42.89583,1.00000E+00,5.55142E-08,6.95780E-09,7.07365E-09,6.56191E-09,2.20356E-09
23,"pre1919rota",13.16000,42.61917,9.99999E-01,2.63755E-07,1.08433E-07,1.44316E-07,1.61792E-07,1.07590E-07
201,"post1981rota",13.16000,42.61917,1.00000E+00,1.35364E-07,1.95584E-08,2.13001E-08,2.23719E-08,9.65842E-09
141,"pre1919rota",13.20750,42.10306,9.99999E-01,2.30866E-07,9.17416E-08,1.18483E-07,1.25999E-07,7.52194E-08
319,"post1981rota",13.20750,42.10306,1.00000E+00,1.07347E-07,1.48547E-08,1.58450E-08,1.60345E-08,6.42384E-09
69,"pre1919rota",13.23222,42.45972,9.99999E-01,3.26099E-07,1.48348E-07,2.15767E-07,2.81951E-07,2.57951E-07
247,"post1981rota",13.23222,42.45972,1.00000E+00,2.31900E-07,3.79537E-08,4.38878E-08,5.13103E-08,2.75483E-08
17,"pre1919rota",13.23556,42.19444,9.99999E-01,2.84600E-07,1.19972E-07,1.63237E-07,1.90171E-07,1.36903E-07
195,"post1981rota",13.23556,42.19444,1.00000E+00,1.57643E-07,2.35063E-08,2.59906E-08,2.80507E-08,1.27974E-08
111,"pre1919rota",13.24611,42.52444,9.99999E-01,3.22010E-07,1.44779E-07,2.08428E-07,2.67622E-07,2.35933E-07
289,"post1981rota",13.24611,42.52444,1.00000E+00,2.19948E-07,3.54928E-08,4.07639E-08,4.70838E-08,2.46601E-08
12,"pre1919rota",13.24806,42.69583,9.99999E-01,2.53552E-07,1.03090E-07,1.35868E-07,1.49734E-07,9.60887E-08
190,"post1981rota",13.24806,42.69583,1.00000E+00,1.25920E-07,1.79386E-08,1.94029E-08,2.01292E-08,8.47094E-09
151,"pre1919rota",13.25167,42.07028,9.99999E-01,2.21788E-07,8.73762E-08,1.11981E-07,1.17477E-07,6.81984E-08
329,"post1981rota",13.25167,42.07028,1.00000E+00,1.00649E-07,1.37734E-08,1.46126E-08,1.46445E-08,5.75287E-09
147,"pre1919rota",13.25583,42.37417,9.99999E-01,3.33115E-07,1.56909E-07,2.35257E-07,3.23783E-07,3.31106E-07
325,"post1981rota",13.25583,42.37417,1.00000E+00,2.68042E-07,4.57302E-08,5.39540E-08,6.53887E-08,3.78371E-08
79,"pre1919rota",13.28306,42.00667,1.00000E+00,1.92753E-07,7.39621E-08,9.25840E-08,9.31424E-08,4.96091E-08
257,"post1981rota",13.28306,42.00667,1.00000E+00,8.13938E-08,1.07628E-08,1.12308E-08,1.09229E-08,4.03766E-09
64,"pre1919rota",13.28361,42.45028,9.99999E-01,3.33718E-07,1.58739E-07,2.40043E-07,3.35215E-07,3.53771E-07
242,"post1981rota",13.28361,42.45028,1.00000E+00,2.78322E-07,4.80363E-08,5.69929E-08,6.97639E-08,4.12070E-08
