asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99999E-01,2.90391E-07,1.05011E-07,1.24587E-07,1.13729E-07,4.96075E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,1.05502E-07,1.28995E-08,1.29579E-08,1.17624E-08,3.78312E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,3.11963E-07,1.13727E-07,1.35924E-07,1.25765E-07,5.64022E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,1.15574E-07,1.42836E-08,1.44234E-08,1.32179E-08,4.33343E-09
6,"pre1919rota",12.84333,42.58611,9.99999E-01,3.03667E-07,1.10360E-07,1.31530E-07,1.21073E-07,5.37293E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,1.11660E-07,1.37434E-08,1.38504E-08,1.26471E-08,4.11645E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,3.32978E-07,1.22338E-07,1.47255E-07,1.38014E-07,6.35241E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,1.25726E-07,1.56978E-08,1.59300E-08,1.47290E-08,4.91452E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,3.58344E-07,1.32895E-07,1.61322E-07,1.53539E-07,7.29050E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,1.38479E-07,1.75035E-08,1.78681E-08,1.66992E-08,5.69252E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,3.62155E-07,1.34496E-07,1.63474E-07,1.55948E-07,7.44178E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,1.40452E-07,1.77867E-08,1.81743E-08,1.70148E-08,5.82127E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,3.85816E-07,1.44536E-07,1.77065E-07,1.71352E-07,8.42867E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,1.53006E-07,1.96049E-08,2.01476E-08,1.90624E-08,6.66663E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,3.96638E-07,1.49184E-07,1.83419E-07,1.78664E-07,8.90887E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,1.58929E-07,2.04725E-08,2.10939E-08,2.00524E-08,7.08128E-09
