asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,1.32848E-07,4.92477E-08,5.97604E-08,5.68390E-08,2.69502E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,5.12851E-08,6.47879E-09,6.61196E-09,6.17633E-09,2.10319E-09
33,"pre1919rota",12.83333,42.52778,1.00000E+00,1.43176E-07,5.36212E-08,6.56718E-08,6.35225E-08,3.12146E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,5.67371E-08,7.26699E-09,7.46672E-09,7.06204E-09,2.46801E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.30643E-07,4.83250E-08,5.85248E-08,5.54628E-08,2.60943E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,5.01555E-08,6.31733E-09,6.43776E-09,5.99738E-09,2.03062E-09
41,"pre1919rota",12.85722,42.51583,1.00000E+00,1.54966E-07,5.87214E-08,7.26828E-08,7.16599E-08,3.66357E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,6.33081E-08,8.23568E-09,8.52630E-09,8.17585E-09,2.93832E-09
40,"pre1919rota",12.86306,42.40500,1.00000E+00,1.81271E-07,7.05578E-08,8.94591E-08,9.20724E-08,5.13657E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,7.95554E-08,1.07165E-08,1.12828E-08,1.11514E-08,4.25711E-09
38,"pre1919rota",12.88917,42.50306,1.00000E+00,1.70977E-07,6.58461E-08,8.26942E-08,8.36785E-08,4.50911E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,7.29034E-08,9.68549E-09,1.01294E-08,9.89137E-09,3.68528E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,1.87904E-07,7.36533E-08,9.39686E-08,9.77942E-08,5.58379E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,8.40770E-08,1.14299E-08,1.20877E-08,1.20442E-08,4.67573E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,2.07489E-07,8.31036E-08,1.08079E-07,1.16360E-07,7.12324E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,9.86631E-08,1.37912E-08,1.47821E-08,1.50892E-08,6.15094E-09
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.21439E-07,4.45113E-08,5.34619E-08,4.99118E-08,2.27939E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,4.55875E-08,5.67434E-09,5.74968E-09,5.30198E-09,1.75977E-09
22,"pre1919rota",12.94889,42.38778,9.99999E-01,2.25879E-07,9.24844E-08,1.22648E-07,1.36640E-07,8.96857E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,1.14527E-07,1.64623E-08,1.78834E-08,1.86985E-08,7.99743E-09
2,"pre1919rota",12.95417,42.65361,1.00000E+00,1.46681E-07,5.51252E-08,6.77260E-08,6.58830E-08,3.27615E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,5.86503E-08,7.54695E-09,7.77195E-09,7.38115E-09,2.60149E-09
29,"pre1919rota",12.96472,42.56500,1.00000E+00,1.80377E-07,7.01441E-08,8.88605E-08,9.13204E-08,5.07874E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,7.89599E-08,1.06232E-08,1.11779E-08,1.10356E-08,4.20333E-09
20,"pre1919rota",12.96500,42.21583,9.99999E-01,2.04914E-07,8.18320E-08,1.06149E-07,1.13760E-07,6.89946E-08
