asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,2.06193E-07,7.40153E-08,8.72219E-08,7.86320E-08,3.34088E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,7.35979E-08,8.90935E-09,8.90596E-09,8.01197E-09,2.52976E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,2.18190E-07,7.87919E-08,9.33610E-08,8.50245E-08,3.69056E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,7.90054E-08,9.64174E-09,9.67650E-09,8.76904E-09,2.81076E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.95345E-07,6.97385E-08,8.17692E-08,7.30279E-08,3.04090E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,6.88209E-08,8.26874E-09,8.23493E-09,7.35754E-09,2.28995E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,2.33633E-07,8.50133E-08,1.01435E-07,9.35640E-08,4.16975E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,8.61660E-08,1.06230E-08,1.07143E-08,9.79756E-09,3.19826E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,2.89960E-07,1.08433E-07,1.32624E-07,1.27972E-07,6.25647E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,1.14467E-07,1.46321E-08,1.50196E-08,1.41804E-08,4.93756E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,2.54271E-07,9.34591E-08,1.12536E-07,1.05547E-07,4.86462E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,9.61051E-08,1.20059E-08,1.21866E-08,1.12731E-08,3.76486E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,2.81138E-07,1.04687E-07,1.27549E-07,1.22214E-07,5.88697E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,1.09776E-07,1.39522E-08,1.42815E-08,1.34141E-08,4.62089E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,3.84977E-07,1.50933E-07,1.92600E-07,2.00510E-07,1.14567E-07
220,"post1981rota",12.92778,42.27722,1.00000E+00,1.72359E-07,2.34381E-08,2.47904E-08,2.47072E-08,9.59654E-09
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.68150E-07,5.91896E-08,6.85085E-08,5.97355E-08,2.36666E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,5.73490E-08,6.76195E-09,6.67257E-09,5.86192E-09,1.76276E-09
22,"pre1919rota",12.94889,42.38778,9.99999E-01,3.54808E-07,1.36978E-07,1.72404E-07,1.75139E-07,9.51136E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,1.52283E-07,2.02951E-08,2.12572E-08,2.08136E-08,7.79529E-09
2,"pre1919rota",12.95417,42.65361,1.00000E+00,2.00525E-07,7.17758E-08,8.43615E-08,7.56834E-08,3.18227E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,7.10889E-08,8.57213E-09,8.55238E-09,7.66655E-09,2.40281E-09
29,"pre1919rota",12.96472,42.56500,9.99999E-01,2.51830E-07,9.24522E-08,1.11204E-07,1.04094E-07,4.77903E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,9.49067E-08,1.18379E-08,1.20072E-08,1.10923E-08,3.69479E-09
20,"pre1919rota",12.96500,42.21583,9.99999E-01,4.25850E-07,1.70676E-07,2.22104E-07,2.39373E-07,1.46851E-07
198,"post1981rota",12.96500,42.21583,1.00000E+00,2.02887E-07,2.83841E-08,3.04359E-08,3.10913E-08,1.26925E-08
30,"pre1919rota",12.96694,42.27389,9.99999E-01,4.19907E-07,1.67738E-07,2.17640E-07,2.33352E-07,1.41659E-07
208,"post1981rota",12.96694,42.27389,1.00000E+00,1.98172E-07,2.76076E-08,2.95433E-08,3.00701E-08,1.21873E-08
26,"pre1919rota",12.98694,42.32417,9.99999E-01,4.18428E-07,1.67011E-07,2.16539E-07,2.31875E-07,1.40396E-07
204,"post1981rota",12.98694,42.32417,1.00000E+00,1.97014E-07,2.74176E-08,2.93253E-08,2.98213E-08,1.20648E-08
15,"pre1919rota",12.99722,42.19722,9.99999E-01,4.54843E-07,1.85391E-07,2.44876E-07,2.70909E-07,1.75239E-07
193,"post1981rota",12.99722,42.19722,1.00000E+00,2.27545E-07,3.25191E-08,3.52275E-08,3.66471E-08,1.55097E-08
