asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,1.27919E-07,4.09298E-08,4.34439E-08,3.23470E-08,9.46287E-09
206,"post1981rota",12.80194,42.52722,1.00000E+00,3.62867E-08,3.80416E-09,3.54881E-09,2.81841E-09,6.96733E-10
33,"pre1919rota",12.83333,42.52778,1.00000E+00,1.41060E-07,4.52702E-08,4.81821E-08,3.60557E-08,1.06546E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,4.02199E-08,4.23203E-09,3.95500E-09,3.15128E-09,7.84233E-10
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.14425E-07,3.64947E-08,3.86245E-08,2.86060E-08,8.27805E-09
184,"post1981rota",12.84333,42.58611,1.00000E+00,3.22844E-08,3.37130E-09,3.13901E-09,2.48419E-09,6.09627E-10
41,"pre1919rota",12.85722,42.51583,1.00000E+00,1.59690E-07,5.14435E-08,5.49393E-08,4.13687E-08,1.23752E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,4.58253E-08,4.84390E-09,4.53677E-09,3.62932E-09,9.10532E-10
40,"pre1919rota",12.86306,42.40500,9.99999E-01,2.49633E-07,8.17061E-08,8.85361E-08,6.84883E-08,2.16278E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,7.37086E-08,7.94730E-09,7.51547E-09,6.11944E-09,1.59167E-09
38,"pre1919rota",12.88917,42.50306,1.00000E+00,1.86476E-07,6.03718E-08,6.47647E-08,4.91710E-08,1.49538E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,5.39755E-08,5.74024E-09,5.39213E-09,4.33694E-09,1.10015E-09
19,"pre1919rota",12.90500,42.46861,1.00000E+00,2.27004E-07,7.40342E-08,7.99609E-08,6.14807E-08,1.91771E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,6.65893E-08,7.14743E-09,6.74423E-09,5.46927E-09,1.41068E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,4.90081E-07,1.65336E-07,1.84230E-07,1.50132E-07,5.26771E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,1.53487E-07,1.72056E-08,1.65826E-08,1.39803E-08,3.90236E-09
