asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99999E-01,3.67123E-07,1.33126E-07,1.58341E-07,1.45213E-07,6.39517E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,1.34271E-07,1.64777E-08,1.65821E-08,1.51018E-08,4.88962E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,3.99368E-07,1.46237E-07,1.75485E-07,1.63564E-07,7.44517E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,1.49558E-07,1.85916E-08,1.88267E-08,1.73411E-08,5.74290E-09
6,"pre1919rota",12.84333,42.58611,9.99999E-01,3.87049E-07,1.41201E-07,1.68872E-07,1.56436E-07,7.03285E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,1.43642E-07,1.77693E-08,1.79516E-08,1.64649E-08,5.40690E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,4.31095E-07,1.59363E-07,1.92890E-07,1.82612E-07,8.57433E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,1.65248E-07,2.07970E-08,2.11853E-08,1.97225E-08,6.66886E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,4.66030E-07,1.74081E-07,2.12703E-07,2.04864E-07,9.97690E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,1.83444E-07,2.34141E-08,2.40166E-08,2.26441E-08,7.86259E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,4.75537E-07,1.78137E-07,2.18218E-07,2.11158E-07,1.03846E-07
216,"post1981rota",12.88917,42.50306,1.00000E+00,1.88559E-07,2.41586E-08,2.48265E-08,2.34876E-08,8.21310E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,5.11346E-07,1.93619E-07,2.39491E-07,2.35833E-07,1.20268E-07
197,"post1981rota",12.90500,42.46861,1.00000E+00,2.08489E-07,2.70953E-08,2.80380E-08,2.68623E-08,9.63726E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,5.04096E-07,1.90458E-07,2.35118E-07,2.30709E-07,1.16801E-07
220,"post1981rota",12.92778,42.27722,1.00000E+00,2.04366E-07,2.64832E-08,2.73664E-08,2.61527E-08,9.33500E-09
