asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99994E-01,3.07425E-06,9.82198E-07,1.04043E-06,7.70111E-07,2.20031E-07
206,"post1981rota",12.80194,42.52722,9.99999E-01,8.67237E-07,9.04799E-08,8.41534E-08,6.63882E-08,1.61069E-08
33,"pre1919rota",12.83333,42.52778,9.99992E-01,3.84038E-06,1.23620E-06,1.31870E-06,9.89251E-07,2.90751E-07
211,"post1981rota",12.83333,42.52778,9.99999E-01,1.09802E-06,1.15672E-07,1.08100E-07,8.60395E-08,2.12634E-08
6,"pre1919rota",12.84333,42.58611,9.99995E-01,2.38351E-06,7.55007E-07,7.93329E-07,5.78091E-07,1.59655E-07
184,"post1981rota",12.84333,42.58611,9.99999E-01,6.62202E-07,6.83171E-08,6.31860E-08,4.93276E-08,1.17053E-08
41,"pre1919rota",12.85722,42.51583,9.99990E-01,5.06132E-06,1.64553E-06,1.77180E-06,1.35316E-06,4.13268E-07
219,"post1981rota",12.85722,42.51583,9.99998E-01,1.47411E-06,1.57340E-07,1.47999E-07,1.19236E-07,3.02303E-08
40,"pre1919rota",12.86306,42.40500,9.99975E-01,1.18980E-05,4.01898E-06,4.48532E-06,3.66903E-06,1.29898E-06
218,"post1981rota",12.86306,42.40500,9.99995E-01,3.74142E-06,4.20510E-07,4.05847E-07,3.43050E-07,9.62095E-08
38,"pre1919rota",12.88917,42.50306,9.99985E-01,7.13172E-06,2.35044E-06,2.56327E-06,2.00604E-06,6.45567E-07
216,"post1981rota",12.88917,42.50306,9.99997E-01,2.13229E-06,2.31751E-07,2.19962E-07,1.80212E-07,4.73260E-08
19,"pre1919rota",12.90500,42.46861,9.99977E-01,1.09121E-05,3.66723E-06,4.07306E-06,3.30085E-06,1.14473E-06
197,"post1981rota",12.90500,42.46861,9.99995E-01,3.39404E-06,3.78738E-07,3.64213E-07,3.05771E-07,8.45155E-08
42,"pre1919rota",12.92778,42.27722,9.99941E-01,2.59092E-05,9.16697E-06,1.06816E-05,9.47797E-06,3.98866E-06
220,"post1981rota",12.92778,42.27722,9.99988E-01,9.03643E-06,1.08242E-06,1.07817E-06,9.66191E-07,3.05987E-07
4,"pre1919rota",12.93444,42.71194,9.99998E-01,1.06549E-06,3.30135E-07,3.39795E-07,2.37960E-07,6.03969E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,2.85323E-07,2.86251E-08,2.61126E-08,1.98686E-08,4.46815E-09
22,"pre1919rota",12.94889,42.38778,9.99935E-01,2.80030E-05,9.97392E-06,1.16939E-05,1.04966E-05,4.52651E-06
200,"post1981rota",12.94889,42.38778,9.99986E-01,9.92284E-06,1.19961E-06,1.20035E-06,1.08476E-06,3.49538E-07
2,"pre1919rota",12.95417,42.65361,9.99996E-01,2.21484E-06,7.00441E-07,7.34897E-07,5.34022E-07,1.46658E-07
180,"post1981rota",12.95417,42.65361,9.99999E-01,6.13687E-07,6.31865E-08,5.83846E-08,4.54990E-08,1.07583E-08
