asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99985E-01,4.56130E-06,1.95208E-06,2.69325E-06,3.21871E-06,2.46059E-06
206,"post1981rota",12.80194,42.52722,9.99996E-01,2.66254E-06,4.05892E-07,4.53820E-07,5.00065E-07,2.38854E-07
33,"pre1919rota",12.83333,42.52778,9.99984E-01,4.73588E-06,2.06146E-06,2.88667E-06,3.53900E-06,2.85108E-06
211,"post1981rota",12.83333,42.52778,9.99995E-01,2.91876E-06,4.54252E-07,5.12944E-07,5.75241E-07,2.84624E-07
6,"pre1919rota",12.84333,42.58611,9.99988E-01,4.03679E-06,1.65866E-06,2.20807E-06,2.48057E-06,1.67052E-06
184,"post1981rota",12.84333,42.58611,9.99997E-01,2.07935E-06,3.01356E-07,3.28871E-07,3.47044E-07,1.51914E-07
41,"pre1919rota",12.85722,42.51583,9.99982E-01,4.95160E-06,2.21278E-06,3.17046E-06,4.04263E-06,3.53440E-06
219,"post1981rota",12.85722,42.51583,9.99994E-01,3.32870E-06,5.34791E-07,6.13177E-07,7.06601E-07,3.69525E-07
40,"pre1919rota",12.86306,42.40500,9.99975E-01,5.13929E-06,2.54164E-06,3.97750E-06,5.89145E-06,7.06954E-06
218,"post1981rota",12.86306,42.40500,9.99991E-01,4.97592E-06,8.99299E-07,1.09098E-06,1.38896E-06,8.87266E-07
38,"pre1919rota",12.88917,42.50306,9.99980E-01,5.11403E-06,2.35528E-06,3.46437E-06,4.61963E-06,4.43624E-06
216,"post1981rota",12.88917,42.50306,9.99993E-01,3.81297E-06,6.34947E-07,7.40638E-07,8.79923E-07,4.89450E-07
19,"pre1919rota",12.90500,42.46861,9.99977E-01,5.18603E-06,2.50272E-06,3.83404E-06,5.47812E-06,6.09307E-06
197,"post1981rota",12.90500,42.46861,9.99992E-01,4.57895E-06,8.05139E-07,9.64046E-07,1.19963E-06,7.32969E-07
42,"pre1919rota",12.92778,42.27722,9.99980E-01,5.13564E-06,2.37960E-06,3.51865E-06,4.73428E-06,4.63378E-06
220,"post1981rota",12.92778,42.27722,9.99993E-01,3.91170E-06,6.56067E-07,7.67917E-07,9.17949E-07,5.17100E-07
4,"pre1919rota",12.93444,42.71194,9.99994E-01,2.40607E-06,8.99608E-07,1.10112E-06,1.06622E-06,5.30802E-07
182,"post1981rota",12.93444,42.71194,9.99999E-01,9.54612E-07,1.22530E-07,1.26126E-07,1.19835E-07,4.25020E-08
22,"pre1919rota",12.94889,42.38778,9.99975E-01,5.13599E-06,2.54273E-06,3.98291E-06,5.90874E-06,7.11380E-06
200,"post1981rota",12.94889,42.38778,9.99991E-01,4.99309E-06,9.03472E-07,1.09666E-06,1.39757E-06,8.94448E-07
2,"pre1919rota",12.95417,42.65361,9.99991E-01,3.16243E-06,1.23178E-06,1.56401E-06,1.61699E-06,9.19886E-07
180,"post1981rota",12.95417,42.65361,9.99998E-01,1.39827E-06,1.89324E-07,1.99973E-07,1.99045E-07,7.75086E-08
29,"pre1919rota",12.96472,42.56500,9.99986E-01,4.48045E-06,1.90394E-06,2.61060E-06,3.08675E-06,2.30838E-06
207,"post1981rota",12.96472,42.56500,9.99996E-01,2.55767E-06,3.86521E-07,4.30361E-07,4.70700E-07,2.21476E-07
20,"pre1919rota",12.96500,42.21583,9.99986E-01,4.44602E-06,1.88383E-06,2.57647E-06,3.03306E-06,2.24783E-06
198,"post1981rota",12.96500,42.21583,9.99996E-01,2.51510E-06,3.78727E-07,4.20958E-07,4.59005E-07,2.14635E-07
30,"pre1919rota",12.96694,42.27389,9.99981E-01,5.04198E-06,2.28642E-06,3.31805E-06,4.32401E-06,3.95679E-06
208,"post1981rota",12.96694,42.27389,9.99994E-01,3.56255E-06,5.82469E-07,6.73477E-07,7.87759E-07,4.24628E-07
26,"pre1919rota",12.98694,42.32417,9.99978E-01,5.18302E-06,2.45465E-06,3.69934E-06,5.14092E-06,5.38969E-06
204,"post1981rota",12.98694,42.32417,9.99992E-01,4.27001E-06,7.34715E-07,8.70616E-07,1.06367E-06,6.26400E-07
15,"pre1919rota",12.99722,42.19722,9.99988E-01,4.04622E-06,1.66361E-06,2.21593E-06,2.49187E-06,1.68151E-06
193,"post1981rota",12.99722,42.19722,9.99997E-01,2.08823E-06,3.02889E-07,3.30672E-07,3.49185E-07,1.53061E-07
35,"pre1919rota",12.99861,42.19167,9.99988E-01,3.96109E-06,1.61923E-06,2.14586E-06,2.39178E-06,1.58525E-06
213,"post1981rota",12.99861,42.19167,9.99997E-01,2.00957E-06,2.89378E-07,3.14831E-07,3.30416E-07,1.43075E-07
1,"pre1919rota",13.01361,42.72056,9.99995E-01,2.22848E-06,8.25389E-07,1.00171E-06,9.55160E-07,4.60920E-07
179,"post1981rota",13.01361,42.72056,9.99999E-01,8.63293E-07,1.09443E-07,1.11981E-07,1.05252E-07,3.65349E-08
43,"pre1919rota",13.02028,42.24056,9.99986E-01,4.46553E-06,1.89520E-06,2.59573E-06,3.06330E-06,2.28184E-06
221,"post1981rota",13.02028,42.24056,9.99996E-01,2.53907E-06,3.83111E-07,4.26245E-07,4.65575E-07,2.18472E-07
