#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-10-27T09:52:04', checksum=2089612445, kind='rlz-180', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.80194,42.52722,0.00000,3.159116E-06,3.023410E-06,2.800307E-06,2.477257E-06,2.065253E-06,1.602436E-06,1.144510E-06,7.454265E-07,4.390760E-07,2.319387E-07,1.085764E-07,4.386392E-08,1.396388E-08,1.795665E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.83333,42.52778,0.00000,3.180866E-06,3.062291E-06,2.861447E-06,2.561826E-06,2.168148E-06,1.712562E-06,1.248191E-06,8.312922E-07,5.016310E-07,2.720278E-07,1.311766E-07,5.507181E-08,1.885334E-08,3.672050E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.84333,42.58611,0.00000,3.173027E-06,3.048141E-06,2.838982E-06,2.530455E-06,2.129616E-06,1.670933E-06,1.208632E-06,7.982267E-07,4.773204E-07,2.563058E-07,1.222331E-07,5.059671E-08,1.688368E-08,2.909493E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.85722,42.51583,0.00000,3.198718E-06,3.095162E-06,2.914684E-06,2.637664E-06,2.263176E-06,1.817301E-06,1.349737E-06,9.178919E-07,5.665950E-07,3.148959E-07,1.560598E-07,6.777706E-08,2.455986E-08,5.926649E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.86306,42.40500,0.00000,3.215104E-06,3.126249E-06,2.966557E-06,2.713800E-06,2.361468E-06,1.928917E-06,1.461224E-06,1.015843E-06,6.422948E-07,3.663566E-07,1.868317E-07,8.396292E-08,3.204876E-08,8.974559E-09,5.394626E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.88917,42.50306,0.00000,3.219048E-06,3.133884E-06,2.979554E-06,2.733259E-06,2.387092E-06,1.958595E-06,1.491454E-06,1.042928E-06,6.636374E-07,3.811487E-07,1.958489E-07,8.879769E-08,3.432879E-08,9.920290E-09,7.198152E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.90500,42.46861,0.00000,3.232208E-06,3.159854E-06,3.024633E-06,2.802082E-06,2.479509E-06,2.067748E-06,1.604849E-06,1.146544E-06,7.469170E-07,4.400237E-07,2.324595E-07,1.088224E-07,4.396286E-08,1.399729E-08,1.804852E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.92778,42.27722,0.00000,3.229745E-06,3.154930E-06,3.015977E-06,2.788697E-06,2.461307E-06,2.045979E-06,1.581952E-06,1.125362E-06,7.296827E-07,4.276909E-07,2.246974E-07,1.045256E-07,4.187094E-08,1.310151E-08,1.467484E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.93444,42.71194,0.00000,3.172853E-06,3.047830E-06,2.838490E-06,2.529772E-06,2.128781E-06,1.670037E-06,1.207786E-06,7.975232E-07,4.768062E-07,2.559752E-07,1.220462E-07,5.050370E-08,1.684298E-08,2.893828E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.94889,42.38778,0.00000,3.253018E-06,3.202890E-06,3.102931E-06,2.927404E-06,2.655979E-06,2.286363E-06,1.843116E-06,1.375009E-06,9.396483E-07,5.830660E-07,3.258617E-07,1.624801E-07,7.108281E-08,2.605675E-08,6.522757E-09,4.044265E-11,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.95417,42.65361,0.00000,3.212508E-06,3.121259E-06,2.958119E-06,2.701252E-06,2.345056E-06,1.910038E-06,1.442123E-06,9.988468E-07,6.289920E-07,3.571990E-07,1.812870E-07,8.101008E-08,3.066562E-08,8.404722E-09,4.312731E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
