asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,9.99999E-01,2.20261E-07,8.16966E-08,9.91846E-08,9.44209E-08,4.48560E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,8.51477E-08,1.07645E-08,1.09898E-08,1.02726E-08,3.50305E-09
33,"pre1919rota",12.83333,42.52778,9.99999E-01,2.33947E-07,8.74870E-08,1.07006E-07,1.03253E-07,5.04807E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,9.23559E-08,1.18058E-08,1.21185E-08,1.14414E-08,3.98393E-09
6,"pre1919rota",12.84333,42.58611,9.99999E-01,2.28706E-07,8.52591E-08,1.03985E-07,9.98215E-08,4.82737E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,8.95621E-08,1.14004E-08,1.16782E-08,1.09840E-08,3.79465E-09
41,"pre1919rota",12.85722,42.51583,9.99999E-01,2.47100E-07,9.31388E-08,1.14734E-07,1.12150E-07,5.63286E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,9.95620E-08,1.28616E-08,1.32704E-08,1.26469E-08,4.48903E-09
40,"pre1919rota",12.86306,42.40500,9.99999E-01,2.62760E-07,9.99848E-08,1.24223E-07,1.23304E-07,6.39139E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,1.08528E-07,1.41958E-08,1.47357E-08,1.41977E-08,5.15157E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,2.65097E-07,1.01018E-07,1.25667E-07,1.25024E-07,6.51082E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,1.09904E-07,1.44026E-08,1.49637E-08,1.44407E-08,5.25661E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,2.79489E-07,1.07448E-07,1.34729E-07,1.35953E-07,7.28515E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,1.18617E-07,1.57233E-08,1.64261E-08,1.60093E-08,5.94225E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,2.86007E-07,1.10399E-07,1.38933E-07,1.41102E-07,7.65911E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,1.22703E-07,1.63497E-08,1.71231E-08,1.67629E-08,6.27612E-09
4,"pre1919rota",12.93444,42.71194,9.99999E-01,2.31684E-07,8.65232E-08,1.05697E-07,1.01764E-07,4.95193E-08
182,"post1981rota",12.93444,42.71194,1.00000E+00,9.11442E-08,1.16297E-08,1.19271E-08,1.12424E-08,3.90138E-09
22,"pre1919rota",12.94889,42.38778,9.99999E-01,3.11316E-07,1.22110E-07,1.55886E-07,1.62407E-07,9.29376E-08
200,"post1981rota",12.94889,42.38778,1.00000E+00,1.39561E-07,1.89896E-08,2.00911E-08,2.00343E-08,7.79009E-09
2,"pre1919rota",12.95417,42.65361,9.99999E-01,2.60691E-07,9.90729E-08,1.22951E-07,1.21794E-07,6.28706E-08
180,"post1981rota",12.95417,42.65361,1.00000E+00,1.07318E-07,1.40145E-08,1.45359E-08,1.39852E-08,5.05997E-09
29,"pre1919rota",12.96472,42.56500,9.99999E-01,2.92762E-07,1.13485E-07,1.43357E-07,1.46577E-07,8.06496E-08
207,"post1981rota",12.96472,42.56500,1.00000E+00,1.27040E-07,1.70201E-08,1.78719E-08,1.75783E-08,6.64292E-09
20,"pre1919rota",12.96500,42.21583,9.99999E-01,2.87973E-07,1.11295E-07,1.40213E-07,1.42680E-07,7.77492E-08
198,"post1981rota",12.96500,42.21583,1.00000E+00,1.23954E-07,1.65422E-08,1.73378E-08,1.69958E-08,6.37988E-09
30,"pre1919rota",12.96694,42.27389,9.99999E-01,3.06834E-07,1.20005E-07,1.52805E-07,1.58471E-07,8.98272E-08
208,"post1981rota",12.96694,42.27389,1.00000E+00,1.36455E-07,1.84971E-08,1.95342E-08,1.94145E-08,7.49767E-09
26,"pre1919rota",12.98694,42.32417,9.99999E-01,3.29354E-07,1.30727E-07,1.68658E-07,1.79032E-07,1.06482E-07
204,"post1981rota",12.98694,42.32417,1.00000E+00,1.52641E-07,2.10910E-08,2.24809E-08,2.27204E-08,9.07879E-09
15,"pre1919rota",12.99722,42.19722,9.99999E-01,2.97098E-07,1.15481E-07,1.46234E-07,1.50171E-07,8.33871E-08
193,"post1981rota",12.99722,42.19722,1.00000E+00,1.29889E-07,1.74645E-08,1.83709E-08,1.81272E-08,6.89660E-09
35,"pre1919rota",12.99861,42.19167,9.99999E-01,2.95500E-07,1.14744E-07,1.45170E-07,1.48839E-07,8.23693E-08
213,"post1981rota",12.99861,42.19167,1.00000E+00,1.28834E-07,1.72997E-08,1.81857E-08,1.79232E-08,6.80215E-09
1,"pre1919rota",13.01361,42.72056,9.99999E-01,2.58712E-07,9.82028E-08,1.21739E-07,1.20360E-07,6.18848E-08
179,"post1981rota",13.01361,42.72056,1.00000E+00,1.06168E-07,1.38425E-08,1.43467E-08,1.37842E-08,4.97355E-09
43,"pre1919rota",13.02028,42.24056,9.99999E-01,3.26270E-07,1.29236E-07,1.66430E-07,1.76095E-07,1.04041E-07
221,"post1981rota",13.02028,42.24056,1.00000E+00,1.50334E-07,2.07173E-08,2.20543E-08,2.22378E-08,8.84477E-09
21,"pre1919rota",13.02306,42.39472,9.99999E-01,3.57614E-07,1.44762E-07,1.90051E-07,2.08027E-07,1.31684E-07
199,"post1981rota",13.02306,42.39472,1.00000E+00,1.75343E-07,2.48420E-08,2.67991E-08,2.76725E-08,1.15394E-08
5,"pre1919rota",13.03944,42.88028,1.00000E+00,1.93417E-07,7.05904E-08,8.44553E-08,7.82897E-08,3.52453E-08
183,"post1981rota",13.03944,42.88028,1.00000E+00,7.18530E-08,8.89345E-09,8.98704E-09,8.24667E-09,2.71068E-09
25,"pre1919rota",13.03972,42.17722,9.99999E-01,3.09014E-07,1.21027E-07,1.54299E-07,1.60376E-07,9.13280E-08
203,"post1981rota",13.03972,42.17722,1.00000E+00,1.37958E-07,1.87352E-08,1.98033E-08,1.97137E-08,7.63860E-09
31,"pre1919rota",13.04611,42.22750,9.99999E-01,3.35278E-07,1.33612E-07,1.72994E-07,1.84790E-07,1.11326E-07
209,"post1981rota",13.04611,42.22750,1.00000E+00,1.57158E-07,2.18271E-08,2.33232E-08,2.36765E-08,9.54562E-09
24,"pre1919rota",13.04861,42.13833,9.99999E-01,2.93421E-07,1.13788E-07,1.43792E-07,1.47119E-07,8.10607E-08
202,"post1981rota",13.04861,42.13833,1.00000E+00,1.27471E-07,1.70870E-08,1.79470E-08,1.76608E-08,6.68095E-09
32,"pre1919rota",13.05556,42.45222,9.99999E-01,3.72115E-07,1.52261E-07,2.01807E-07,2.24603E-07,1.47115E-07
210,"post1981rota",13.05556,42.45222,1.00000E+00,1.88310E-07,2.70457E-08,2.93687E-08,3.06852E-08,1.31045E-08
18,"pre1919rota",13.05972,42.40750,9.99999E-01,3.80850E-07,1.56893E-07,2.09189E-07,2.35260E-07,1.57472E-07
196,"post1981rota",13.05972,42.40750,1.00000E+00,1.96659E-07,2.84886E-08,3.10645E-08,3.27014E-08,1.41837E-08
37,"pre1919rota",13.06861,42.29611,9.99999E-01,3.73504E-07,1.52992E-07,2.02964E-07,2.26261E-07,1.48707E-07
215,"post1981rota",13.06861,42.29611,1.00000E+00,1.89609E-07,2.72690E-08,2.96305E-08,3.09954E-08,1.32694E-08
34,"pre1919rota",13.07000,42.15833,9.99999E-01,3.13487E-07,1.23135E-07,1.57391E-07,1.64340E-07,9.44788E-08
212,"post1981rota",13.07000,42.15833,1.00000E+00,1.41085E-07,1.92321E-08,2.03658E-08,2.03410E-08,7.93547E-09
14,"pre1919rota",13.07944,42.41806,9.99999E-01,3.92707E-07,1.63338E-07,2.19634E-07,2.50678E-07,1.72994E-07
192,"post1981rota",13.07944,42.41806,1.00000E+00,2.08748E-07,3.06087E-08,3.35720E-08,3.57144E-08,1.58268E-08
8,"pre1919rota",13.08722,43.03667,1.00000E+00,1.39998E-07,4.94200E-08,5.73494E-08,5.02448E-08,2.00969E-08
186,"post1981rota",13.08722,43.03667,1.00000E+00,4.80518E-08,5.68662E-09,5.62143E-09,4.95436E-09,1.49928E-09
81,"pre1919rota",13.08806,42.10083,9.99999E-01,2.88445E-07,1.11510E-07,1.40522E-07,1.43061E-07,7.80296E-08
259,"post1981rota",13.08806,42.10083,1.00000E+00,1.24255E-07,1.65888E-08,1.73897E-08,1.70521E-08,6.40502E-09
