#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-10-27T09:52:04', checksum=2089612445, kind='rlz-088', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.80194,42.52722,0.00000,8.827965E-06,7.483104E-06,5.950692E-06,4.398928E-06,3.000249E-06,1.876222E-06,1.069505E-06,5.516480E-07,2.539506E-07,1.005716E-07,3.072556E-08,8.037212E-09,1.282554E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.83333,42.52778,0.00000,9.108569E-06,7.826586E-06,6.323239E-06,4.757467E-06,3.306907E-06,2.109704E-06,1.228017E-06,6.477548E-07,3.060570E-07,1.258563E-07,4.071373E-08,1.043234E-08,2.190203E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.84333,42.58611,0.00000,9.003703E-06,7.697031E-06,6.181449E-06,4.619808E-06,3.188165E-06,2.018554E-06,1.165646E-06,6.096530E-07,2.852493E-07,1.156889E-07,3.626643E-08,9.437876E-09,1.821899E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.85722,42.51583,0.00000,9.358142E-06,8.141012E-06,6.674063E-06,5.104591E-06,3.611936E-06,2.348123E-06,1.394045E-06,7.509175E-07,3.633282E-07,1.542907E-07,5.334558E-08,1.439110E-08,3.241410E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.86306,42.40500,0.00000,9.630981E-06,8.495441E-06,7.081635E-06,5.519988E-06,3.987685E-06,2.650224E-06,1.610258E-06,8.888706E-07,4.419007E-07,1.942805E-07,7.154423E-08,2.011550E-08,4.765896E-09,6.114298E-11,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.88917,42.50306,0.00000,9.669519E-06,8.546480E-06,7.141450E-06,5.582091E-06,4.044884E-06,2.697024E-06,1.644324E-06,9.109635E-07,4.546832E-07,2.008854E-07,7.459433E-08,2.107687E-08,5.022304E-09,1.546863E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.90500,42.46861,0.00000,9.894959E-06,8.850344E-06,7.503812E-06,5.964833E-06,4.403404E-06,2.995256E-06,1.864947E-06,1.056313E-06,5.400735E-07,2.456673E-07,9.557504E-08,2.770218E-08,6.791482E-09,8.106625E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.92778,42.27722,0.00000,9.990508E-06,8.982045E-06,7.664363E-06,6.138115E-06,4.569182E-06,3.136023E-06,1.971182E-06,1.127668E-06,5.827833E-07,2.684736E-07,1.064482E-07,3.177668E-08,7.711453E-09,1.158414E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.93444,42.71194,0.00000,9.063670E-06,7.770938E-06,6.262143E-06,4.697969E-06,3.255430E-06,2.070075E-06,1.200824E-06,6.310979E-07,2.969369E-07,1.213887E-07,3.875481E-08,9.966892E-09,2.027843E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.94889,42.38778,0.00000,1.032579E-05,9.459916E-06,8.266637E-06,6.809968E-06,5.233259E-06,3.718321E-06,2.424709E-06,1.441827E-06,7.765672E-07,3.750296E-07,1.587235E-07,5.466958E-08,1.395470E-08,2.891712E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
