asset_id,taxonomy,lon,lat,no_damage,DS1,DS2,DS3,DS4,DS5
28,"pre1919rota",12.80194,42.52722,1.00000E+00,1.56410E-07,5.81251E-08,7.06902E-08,6.75090E-08,3.22897E-08
206,"post1981rota",12.80194,42.52722,1.00000E+00,6.07608E-08,7.70152E-09,7.87277E-09,7.37644E-09,2.52798E-09
33,"pre1919rota",12.83333,42.52778,1.00000E+00,1.67947E-07,6.30321E-08,7.73460E-08,7.50752E-08,3.71610E-08
211,"post1981rota",12.83333,42.52778,1.00000E+00,6.69193E-08,8.59549E-09,8.84398E-09,8.38584E-09,2.94592E-09
6,"pre1919rota",12.84333,42.58611,1.00000E+00,1.63561E-07,6.11558E-08,7.47891E-08,7.21475E-08,3.52536E-08
184,"post1981rota",12.84333,42.58611,1.00000E+00,6.45431E-08,8.24870E-09,8.46634E-09,7.99180E-09,2.78165E-09
41,"pre1919rota",12.85722,42.51583,1.00000E+00,1.79121E-07,6.78759E-08,8.40153E-08,8.28358E-08,4.23523E-08
219,"post1981rota",12.85722,42.51583,1.00000E+00,7.31801E-08,9.52017E-09,9.85625E-09,9.45137E-09,3.39689E-09
40,"pre1919rota",12.86306,42.40500,1.00000E+00,1.91263E-07,7.32475E-08,9.15297E-08,9.17951E-08,4.85859E-08
218,"post1981rota",12.86306,42.40500,1.00000E+00,8.03481E-08,1.05979E-08,1.10453E-08,1.07192E-08,3.94552E-09
38,"pre1919rota",12.88917,42.50306,9.99999E-01,1.94534E-07,7.47152E-08,9.36049E-08,9.43099E-08,5.03814E-08
216,"post1981rota",12.88917,42.50306,1.00000E+00,8.23499E-08,1.09024E-08,1.13830E-08,1.10823E-08,4.10491E-09
19,"pre1919rota",12.90500,42.46861,9.99999E-01,2.06725E-07,8.02647E-08,1.01539E-07,1.04090E-07,5.75862E-08
197,"post1981rota",12.90500,42.46861,1.00000E+00,9.01060E-08,1.20978E-08,1.27166E-08,1.25317E-08,4.75486E-09
42,"pre1919rota",12.92778,42.27722,9.99999E-01,2.04277E-07,7.91401E-08,9.99203E-08,1.02072E-07,5.60541E-08
220,"post1981rota",12.92778,42.27722,1.00000E+00,8.85053E-08,1.18484E-08,1.24369E-08,1.22243E-08,4.61306E-09
4,"pre1919rota",12.93444,42.71194,1.00000E+00,1.63467E-07,6.11157E-08,7.47346E-08,7.20854E-08,3.52134E-08
