rup_id	involved_faults
1253	35 36 37 69 70 
1254	35 36 68 69 70 
1255	35 67 68 69 70 
1256	38 49 50 51 73 
1257	38 49 50 51 80 
1258	38 49 50 51 83 
1259	38 49 50 72 73 
1260	38 49 50 73 80 
1261	38 49 50 73 83 
1262	38 49 50 80 83 
1263	38 49 50 82 83 
1264	38 50 51 80 83 
1265	38 50 51 82 83 
1266	38 50 80 82 83 
1267	38 50 81 82 83 
1268	39 40 41 48 76 
1269	39 40 41 75 76 
1270	39 40 74 75 76 
1271	40 41 48 75 76 
1272	40 41 74 75 76 
1273	42 43 44 58 59 
1274	42 43 57 58 59 
1275	49 50 51 72 73 
1276	49 50 51 73 80 
1277	49 50 51 73 83 
1278	49 50 51 80 83 
1279	49 50 51 82 83 
1280	49 50 71 72 73 
1281	49 50 72 73 83 
1282	49 50 73 82 83 
1283	49 50 81 82 83 
1284	49 62 81 82 83 
1285	49 71 72 73 83 
1286	49 72 73 82 83 
1287	49 73 81 82 83 
1288	50 51 80 82 83 
1289	50 51 81 82 83 
1290	50 62 81 82 83 
1291	60 61 62 81 82 
1292	61 62 81 82 83 
1293	0 1 2 3 5 6 
1294	0 1 2 4 5 6 
1295	0 1 2 5 6 7 
1296	0 1 2 5 6 11 
1297	0 1 2 5 6 12 
1298	0 1 2 5 6 29 
1299	0 1 2 5 6 57 
1300	0 1 2 5 6 58 
1301	0 1 2 6 7 8 
1302	0 1 2 6 7 11 
1303	0 1 2 6 7 12 
1304	0 1 2 6 7 29 
1305	0 1 2 6 7 57 
1306	0 1 2 6 7 58 
1307	0 1 2 6 11 12 
1308	0 1 2 6 11 29 
1309	0 1 2 6 11 57 
1310	0 1 2 6 11 58 
1311	0 1 2 6 12 13 
1312	0 1 2 6 12 29 
1313	0 1 2 6 12 57 
1314	0 1 2 6 12 58 
1315	0 1 2 6 28 29 
1316	0 1 2 6 29 57 
1317	0 1 2 6 29 58 
1318	0 1 2 6 57 58 
1319	0 1 2 6 58 59 
1320	0 1 2 7 8 9 
1321	0 1 2 7 8 11 
1322	0 1 2 7 8 12 
1323	0 1 2 7 8 29 
1324	0 1 2 7 8 57 
1325	0 1 2 7 8 58 
1326	0 1 2 7 11 12 
1327	0 1 2 7 11 29 
1328	0 1 2 7 11 57 
1329	0 1 2 7 11 58 
1330	0 1 2 7 12 13 
1331	0 1 2 7 12 29 
1332	0 1 2 7 12 57 
1333	0 1 2 7 12 58 
1334	0 1 2 7 28 29 
1335	0 1 2 7 29 57 
1336	0 1 2 7 29 58 
1337	0 1 2 7 57 58 
1338	0 1 2 7 58 59 
1339	0 1 2 11 12 13 
1340	0 1 2 11 12 29 
1341	0 1 2 11 28 29 
1342	0 1 2 12 13 29 
1343	0 1 2 12 28 29 
1344	0 1 2 27 28 29 
1345	0 1 3 4 5 6 
1346	0 1 3 5 6 7 
1347	0 1 3 5 6 11 
1348	0 1 3 5 6 29 
1349	0 1 3 5 6 57 
1350	0 1 3 5 6 58 
1351	0 1 4 5 6 7 
1352	0 1 4 5 6 11 
1353	0 1 4 5 6 29 
1354	0 1 4 5 6 57 
1355	0 1 4 5 6 58 
1356	0 1 5 6 7 8 
1357	0 1 5 6 7 11 
1358	0 1 5 6 7 29 
1359	0 1 5 6 7 57 
1360	0 1 5 6 7 58 
1361	0 1 5 6 11 12 
1362	0 1 5 6 11 29 
1363	0 1 5 6 11 57 
1364	0 1 5 6 11 58 
1365	0 1 5 6 28 29 
1366	0 1 5 6 29 57 
1367	0 1 5 6 29 58 
1368	0 1 5 6 57 58 
1369	0 1 5 6 58 59 
1370	0 1 6 7 8 9 
1371	0 1 6 7 8 11 
1372	0 1 6 7 8 29 
1373	0 1 6 7 8 57 
1374	0 1 6 7 8 58 
1375	0 1 6 7 11 12 
1376	0 1 6 7 11 29 
1377	0 1 6 7 11 57 
1378	0 1 6 7 11 58 
1379	0 1 6 7 28 29 
1380	0 1 6 7 29 57 
1381	0 1 6 7 29 58 
1382	0 1 6 7 57 58 
1383	0 1 6 7 58 59 
1384	0 1 6 11 12 13 
1385	0 1 6 11 12 29 
1386	0 1 6 11 12 57 
1387	0 1 6 11 12 58 
1388	0 1 6 11 28 29 
1389	0 1 6 11 29 57 
1390	0 1 6 11 29 58 
1391	0 1 6 11 57 58 
1392	0 1 6 11 58 59 
1393	0 1 6 27 28 29 
1394	0 1 6 28 29 57 
1395	0 1 6 28 29 58 
1396	0 1 6 29 57 58 
1397	0 1 6 29 58 59 
1398	0 1 6 42 58 59 
1399	0 1 6 57 58 59 
1400	0 1 7 8 9 11 
1401	0 1 7 8 9 29 
1402	0 1 7 8 9 43 
1403	0 1 7 8 9 44 
1404	0 1 7 8 9 57 
1405	0 1 7 8 9 58 
1406	0 1 7 8 11 12 
1407	0 1 7 8 11 29 
1408	0 1 7 8 11 57 
1409	0 1 7 8 11 58 
1410	0 1 7 8 28 29 
1411	0 1 7 8 29 57 
1412	0 1 7 8 29 58 
1413	0 1 7 8 57 58 
1414	0 1 7 8 58 59 
1415	0 1 7 11 12 13 
1416	0 1 7 11 12 29 
1417	0 1 7 11 12 57 
1418	0 1 7 11 12 58 
1419	0 1 7 11 28 29 
1420	0 1 7 11 29 57 
1421	0 1 7 11 29 58 
1422	0 1 7 11 57 58 
1423	0 1 7 11 58 59 
1424	0 1 7 27 28 29 
1425	0 1 7 28 29 57 
1426	0 1 7 28 29 58 
1427	0 1 7 29 57 58 
1428	0 1 7 29 58 59 
1429	0 1 7 42 58 59 
1430	0 1 7 57 58 59 
1431	0 1 11 12 13 29 
1432	0 1 11 12 28 29 
1433	0 1 11 27 28 29 
1434	0 1 27 28 29 55 
1435	0 2 3 5 6 7 
1436	0 2 4 5 6 7 
1437	0 2 5 6 7 8 
1438	0 2 5 6 7 11 
1439	0 2 5 6 7 12 
1440	0 2 5 6 7 29 
1441	0 2 5 6 7 57 
1442	0 2 5 6 7 58 
1443	0 2 6 7 8 9 
1444	0 2 6 7 8 11 
1445	0 2 6 7 8 12 
1446	0 2 6 7 8 29 
1447	0 2 6 7 8 57 
1448	0 2 6 7 8 58 
1449	0 2 6 7 11 12 
1450	0 2 6 7 11 29 
1451	0 2 6 7 11 57 
1452	0 2 6 7 11 58 
1453	0 2 6 7 12 13 
1454	0 2 6 7 12 29 
1455	0 2 6 7 12 57 
1456	0 2 6 7 12 58 
1457	0 2 6 7 28 29 
1458	0 2 6 7 29 57 
1459	0 2 6 7 29 58 
1460	0 2 6 7 57 58 
1461	0 2 6 7 58 59 
1462	0 3 4 5 6 7 
1463	0 3 4 5 6 29 
1464	0 3 4 5 6 57 
1465	0 3 4 5 6 58 
1466	0 3 5 6 7 8 
1467	0 3 5 6 7 29 
1468	0 3 5 6 7 57 
1469	0 3 5 6 7 58 
1470	0 3 5 6 28 29 
1471	0 3 5 6 29 57 
1472	0 3 5 6 29 58 
1473	0 3 5 6 57 58 
1474	0 3 5 6 58 59 
1475	0 4 5 6 7 8 
1476	0 4 5 6 7 29 
1477	0 4 5 6 7 57 
1478	0 4 5 6 7 58 
1479	0 4 5 6 28 29 
1480	0 4 5 6 29 57 
1481	0 4 5 6 29 58 
1482	0 4 5 6 57 58 
1483	0 4 5 6 58 59 
1484	0 5 6 7 8 9 
1485	0 5 6 7 8 29 
1486	0 5 6 7 8 57 
1487	0 5 6 7 8 58 
1488	0 5 6 7 28 29 
1489	0 5 6 7 29 57 
1490	0 5 6 7 29 58 
1491	0 5 6 7 57 58 
1492	0 5 6 7 58 59 
1493	0 5 6 27 28 29 
1494	0 5 6 28 29 57 
1495	0 5 6 28 29 58 
1496	0 5 6 29 57 58 
1497	0 5 6 29 58 59 
1498	0 5 6 42 58 59 
1499	0 5 6 57 58 59 
1500	0 6 7 8 9 29 
1501	0 6 7 8 9 43 
1502	0 6 7 8 9 44 
1503	0 6 7 8 9 57 
1504	0 6 7 8 9 58 
1505	0 6 7 8 28 29 
1506	0 6 7 8 29 57 
1507	0 6 7 8 29 58 
1508	0 6 7 8 57 58 
1509	0 6 7 8 58 59 
1510	0 6 7 27 28 29 
1511	0 6 7 28 29 57 
1512	0 6 7 28 29 58 
1513	0 6 7 29 57 58 
1514	0 6 7 29 58 59 
1515	0 6 7 42 58 59 
1516	0 6 7 57 58 59 
1517	0 6 27 28 29 55 
1518	0 6 27 28 29 57 
1519	0 6 27 28 29 58 
1520	0 6 28 29 57 58 
1521	0 6 28 29 58 59 
1522	0 6 29 42 58 59 
1523	0 6 29 57 58 59 
1524	0 6 42 43 58 59 
1525	0 6 42 57 58 59 
1526	0 27 28 29 54 55 
1527	1 2 3 4 5 6 
1528	1 2 3 5 6 7 
1529	1 2 3 5 6 11 
1530	1 2 3 5 6 12 
1531	1 2 3 5 6 29 
1532	1 2 3 5 6 57 
1533	1 2 3 5 6 58 
1534	1 2 4 5 6 7 
1535	1 2 4 5 6 11 
1536	1 2 4 5 6 12 
1537	1 2 4 5 6 29 
1538	1 2 4 5 6 57 
1539	1 2 4 5 6 58 
1540	1 2 5 6 7 8 
1541	1 2 5 6 7 11 
1542	1 2 5 6 7 12 
1543	1 2 5 6 7 29 
1544	1 2 5 6 7 57 
1545	1 2 5 6 7 58 
1546	1 2 5 6 11 12 
1547	1 2 5 6 11 29 
1548	1 2 5 6 11 57 
1549	1 2 5 6 11 58 
1550	1 2 5 6 12 13 
1551	1 2 5 6 12 29 
1552	1 2 5 6 12 57 
1553	1 2 5 6 12 58 
1554	1 2 5 6 28 29 
1555	1 2 5 6 29 57 
1556	1 2 5 6 29 58 
1557	1 2 5 6 57 58 
1558	1 2 5 6 58 59 
1559	1 2 6 7 8 9 
1560	1 2 6 7 8 11 
1561	1 2 6 7 8 12 
1562	1 2 6 7 8 29 
1563	1 2 6 7 8 57 
1564	1 2 6 7 8 58 
1565	1 2 6 7 11 12 
1566	1 2 6 7 11 29 
1567	1 2 6 7 11 57 
1568	1 2 6 7 11 58 
1569	1 2 6 7 12 13 
1570	1 2 6 7 12 29 
1571	1 2 6 7 12 57 
1572	1 2 6 7 12 58 
1573	1 2 6 7 28 29 
1574	1 2 6 7 29 57 
1575	1 2 6 7 29 58 
1576	1 2 6 7 57 58 
1577	1 2 6 7 58 59 
1578	1 2 6 11 12 13 
1579	1 2 6 11 12 29 
1580	1 2 6 11 12 57 
1581	1 2 6 11 12 58 
1582	1 2 6 11 28 29 
1583	1 2 6 11 29 57 
1584	1 2 6 11 29 58 
1585	1 2 6 11 57 58 
1586	1 2 6 11 58 59 
1587	1 2 6 12 13 29 
1588	1 2 6 12 13 57 
1589	1 2 6 12 13 58 
1590	1 2 6 12 28 29 
1591	1 2 6 12 29 57 
1592	1 2 6 12 29 58 
1593	1 2 6 12 57 58 
1594	1 2 6 12 58 59 
1595	1 2 6 27 28 29 
1596	1 2 6 28 29 57 
1597	1 2 6 28 29 58 
1598	1 2 6 29 57 58 
1599	1 2 6 29 58 59 
1600	1 2 6 42 58 59 
1601	1 2 6 57 58 59 
1602	1 2 7 8 9 11 
1603	1 2 7 8 9 12 
1604	1 2 7 8 9 29 
1605	1 2 7 8 9 43 
1606	1 2 7 8 9 44 
1607	1 2 7 8 9 57 
1608	1 2 7 8 9 58 
1609	1 2 7 8 11 12 
1610	1 2 7 8 11 29 
1611	1 2 7 8 11 57 
1612	1 2 7 8 11 58 
1613	1 2 7 8 12 13 
1614	1 2 7 8 12 29 
1615	1 2 7 8 12 57 
1616	1 2 7 8 12 58 
1617	1 2 7 8 28 29 
1618	1 2 7 8 29 57 
1619	1 2 7 8 29 58 
1620	1 2 7 8 57 58 
1621	1 2 7 8 58 59 
1622	1 2 7 11 12 13 
1623	1 2 7 11 12 29 
1624	1 2 7 11 12 57 
1625	1 2 7 11 12 58 
1626	1 2 7 11 28 29 
1627	1 2 7 11 29 57 
1628	1 2 7 11 29 58 
1629	1 2 7 11 57 58 
1630	1 2 7 11 58 59 
1631	1 2 7 12 13 29 
1632	1 2 7 12 13 57 
1633	1 2 7 12 13 58 
1634	1 2 7 12 28 29 
1635	1 2 7 12 29 57 
1636	1 2 7 12 29 58 
1637	1 2 7 12 57 58 
1638	1 2 7 12 58 59 
1639	1 2 7 27 28 29 
1640	1 2 7 28 29 57 
1641	1 2 7 28 29 58 
1642	1 2 7 29 57 58 
1643	1 2 7 29 58 59 
1644	1 2 7 42 58 59 
1645	1 2 7 57 58 59 
1646	1 2 11 12 13 29 
1647	1 2 11 12 28 29 
1648	1 2 11 27 28 29 
1649	1 2 12 13 28 29 
1650	1 2 12 27 28 29 
1651	1 2 27 28 29 55 
1652	1 3 4 5 6 7 
1653	1 3 4 5 6 11 
1654	1 3 4 5 6 29 
1655	1 3 4 5 6 57 
1656	1 3 4 5 6 58 
1657	1 3 5 6 7 8 
1658	1 3 5 6 7 11 
1659	1 3 5 6 7 29 
1660	1 3 5 6 7 57 
1661	1 3 5 6 7 58 
1662	1 3 5 6 11 12 
1663	1 3 5 6 11 29 
1664	1 3 5 6 11 57 
1665	1 3 5 6 11 58 
1666	1 3 5 6 28 29 
1667	1 3 5 6 29 57 
1668	1 3 5 6 29 58 
1669	1 3 5 6 57 58 
1670	1 3 5 6 58 59 
1671	1 4 5 6 7 8 
1672	1 4 5 6 7 11 
1673	1 4 5 6 7 29 
1674	1 4 5 6 7 57 
1675	1 4 5 6 7 58 
1676	1 4 5 6 11 12 
1677	1 4 5 6 11 29 
1678	1 4 5 6 11 57 
1679	1 4 5 6 11 58 
1680	1 4 5 6 28 29 
1681	1 4 5 6 29 57 
1682	1 4 5 6 29 58 
1683	1 4 5 6 57 58 
1684	1 4 5 6 58 59 
1685	1 5 6 7 8 9 
1686	1 5 6 7 8 11 
1687	1 5 6 7 8 29 
1688	1 5 6 7 8 57 
1689	1 5 6 7 8 58 
1690	1 5 6 7 11 12 
1691	1 5 6 7 11 29 
1692	1 5 6 7 11 57 
1693	1 5 6 7 11 58 
1694	1 5 6 7 28 29 
1695	1 5 6 7 29 57 
1696	1 5 6 7 29 58 
1697	1 5 6 7 57 58 
1698	1 5 6 7 58 59 
1699	1 5 6 11 12 13 
1700	1 5 6 11 12 29 
1701	1 5 6 11 12 57 
1702	1 5 6 11 12 58 
1703	1 5 6 11 28 29 
1704	1 5 6 11 29 57 
1705	1 5 6 11 29 58 
1706	1 5 6 11 57 58 
1707	1 5 6 11 58 59 
1708	1 5 6 27 28 29 
1709	1 5 6 28 29 57 
1710	1 5 6 28 29 58 
1711	1 5 6 29 57 58 
1712	1 5 6 29 58 59 
1713	1 5 6 42 58 59 
1714	1 5 6 57 58 59 
1715	1 6 7 8 9 11 
1716	1 6 7 8 9 29 
1717	1 6 7 8 9 43 
1718	1 6 7 8 9 44 
1719	1 6 7 8 9 57 
1720	1 6 7 8 9 58 
1721	1 6 7 8 11 12 
1722	1 6 7 8 11 29 
1723	1 6 7 8 11 57 
1724	1 6 7 8 11 58 
1725	1 6 7 8 28 29 
1726	1 6 7 8 29 57 
1727	1 6 7 8 29 58 
1728	1 6 7 8 57 58 
1729	1 6 7 8 58 59 
1730	1 6 7 11 12 13 
1731	1 6 7 11 12 29 
1732	1 6 7 11 12 57 
1733	1 6 7 11 12 58 
1734	1 6 7 11 28 29 
1735	1 6 7 11 29 57 
1736	1 6 7 11 29 58 
1737	1 6 7 11 57 58 
1738	1 6 7 11 58 59 
1739	1 6 7 27 28 29 
1740	1 6 7 28 29 57 
1741	1 6 7 28 29 58 
1742	1 6 7 29 57 58 
1743	1 6 7 29 58 59 
1744	1 6 7 42 58 59 
1745	1 6 7 57 58 59 
1746	1 6 11 12 13 29 
1747	1 6 11 12 13 57 
1748	1 6 11 12 13 58 
1749	1 6 11 12 28 29 
1750	1 6 11 12 29 57 
1751	1 6 11 12 29 58 
1752	1 6 11 12 57 58 
1753	1 6 11 12 58 59 
1754	1 6 11 27 28 29 
1755	1 6 11 28 29 57 
1756	1 6 11 28 29 58 
1757	1 6 11 29 57 58 
1758	1 6 11 29 58 59 
1759	1 6 11 42 58 59 
1760	1 6 11 57 58 59 
1761	1 6 27 28 29 55 
1762	1 6 27 28 29 57 
1763	1 6 27 28 29 58 
1764	1 6 28 29 57 58 
1765	1 6 28 29 58 59 
1766	1 6 29 42 58 59 
1767	1 6 29 57 58 59 
1768	1 6 42 43 58 59 
1769	1 6 42 57 58 59 
1770	1 7 8 9 11 12 
1771	1 7 8 9 11 29 
1772	1 7 8 9 11 43 
1773	1 7 8 9 11 44 
1774	1 7 8 9 11 57 
1775	1 7 8 9 11 58 
1776	1 7 8 9 28 29 
1777	1 7 8 9 29 43 
1778	1 7 8 9 29 44 
1779	1 7 8 9 29 57 
1780	1 7 8 9 29 58 
1781	1 7 8 9 42 43 
1782	1 7 8 9 43 44 
1783	1 7 8 9 43 57 
1784	1 7 8 9 43 58 
1785	1 7 8 9 44 57 
1786	1 7 8 9 44 58 
1787	1 7 8 9 57 58 
1788	1 7 8 9 58 59 
1789	1 7 8 11 12 13 
1790	1 7 8 11 12 29 
1791	1 7 8 11 12 57 
1792	1 7 8 11 12 58 
1793	1 7 8 11 28 29 
1794	1 7 8 11 29 57 
1795	1 7 8 11 29 58 
1796	1 7 8 11 57 58 
1797	1 7 8 11 58 59 
1798	1 7 8 27 28 29 
1799	1 7 8 28 29 57 
1800	1 7 8 28 29 58 
1801	1 7 8 29 57 58 
1802	1 7 8 29 58 59 
1803	1 7 8 42 58 59 
1804	1 7 8 57 58 59 
1805	1 7 11 12 13 29 
1806	1 7 11 12 13 57 
1807	1 7 11 12 13 58 
1808	1 7 11 12 28 29 
1809	1 7 11 12 29 57 
1810	1 7 11 12 29 58 
1811	1 7 11 12 57 58 
1812	1 7 11 12 58 59 
1813	1 7 11 27 28 29 
1814	1 7 11 28 29 57 
1815	1 7 11 28 29 58 
1816	1 7 11 29 57 58 
1817	1 7 11 29 58 59 
1818	1 7 11 42 58 59 
1819	1 7 11 57 58 59 
1820	1 7 27 28 29 55 
1821	1 7 27 28 29 57 
1822	1 7 27 28 29 58 
1823	1 7 28 29 57 58 
1824	1 7 28 29 58 59 
1825	1 7 29 42 58 59 
1826	1 7 29 57 58 59 
1827	1 7 42 43 58 59 
1828	1 7 42 57 58 59 
1829	1 11 12 13 28 29 
1830	1 11 12 27 28 29 
1831	1 11 27 28 29 55 
1832	1 27 28 29 54 55 
1833	2 3 4 5 6 7 
1834	2 3 5 6 7 8 
1835	2 3 5 6 7 11 
1836	2 3 5 6 7 12 
1837	2 3 5 6 7 57 
1838	2 3 5 6 7 58 
1839	2 4 5 6 7 8 
1840	2 4 5 6 7 11 
1841	2 4 5 6 7 12 
1842	2 4 5 6 7 57 
1843	2 4 5 6 7 58 
1844	2 5 6 7 8 9 
1845	2 5 6 7 8 11 
1846	2 5 6 7 8 12 
1847	2 5 6 7 8 57 
1848	2 5 6 7 8 58 
1849	2 5 6 7 11 12 
1850	2 5 6 7 11 57 
1851	2 5 6 7 11 58 
1852	2 5 6 7 12 13 
1853	2 5 6 7 12 57 
1854	2 5 6 7 12 58 
1855	2 5 6 7 57 58 
1856	2 5 6 7 58 59 
1857	2 6 7 8 9 11 
1858	2 6 7 8 9 12 
1859	2 6 7 8 9 43 
1860	2 6 7 8 9 44 
1861	2 6 7 8 9 57 
1862	2 6 7 8 9 58 
1863	2 6 7 8 11 12 
1864	2 6 7 8 11 57 
1865	2 6 7 8 11 58 
1866	2 6 7 8 12 13 
1867	2 6 7 8 12 57 
1868	2 6 7 8 12 58 
1869	2 6 7 8 57 58 
1870	2 6 7 8 58 59 
1871	2 6 7 11 12 13 
1872	2 6 7 11 12 57 
1873	2 6 7 11 12 58 
1874	2 6 7 11 57 58 
1875	2 6 7 11 58 59 
1876	2 6 7 12 13 57 
1877	2 6 7 12 13 58 
1878	2 6 7 12 57 58 
1879	2 6 7 12 58 59 
1880	2 6 7 42 58 59 
1881	2 6 7 57 58 59 
1882	2 7 8 9 11 12 
1883	2 7 8 9 11 43 
1884	2 7 8 9 11 44 
1885	2 7 8 9 11 57 
1886	2 7 8 9 11 58 
1887	2 7 8 9 12 13 
1888	2 7 8 9 12 43 
1889	2 7 8 9 12 44 
1890	2 7 8 9 12 57 
1891	2 7 8 9 12 58 
1892	2 7 8 9 42 43 
1893	2 7 8 9 43 44 
1894	2 7 8 9 43 57 
1895	2 7 8 9 43 58 
1896	2 7 8 9 44 57 
1897	2 7 8 9 44 58 
1898	2 7 8 9 57 58 
1899	2 7 8 9 58 59 
1900	2 7 8 11 12 13 
1901	2 7 8 11 12 57 
1902	2 7 8 11 12 58 
1903	2 7 8 11 57 58 
1904	2 7 8 11 58 59 
1905	2 7 8 12 13 57 
1906	2 7 8 12 13 58 
1907	2 7 8 12 57 58 
1908	2 7 8 12 58 59 
1909	2 7 8 42 58 59 
1910	2 7 8 57 58 59 
1911	2 7 11 12 13 57 
1912	2 7 11 12 13 58 
1913	2 7 11 12 57 58 
1914	2 7 11 12 58 59 
1915	2 7 11 42 58 59 
1916	2 7 11 57 58 59 
1917	2 7 12 13 57 58 
1918	2 7 12 13 58 59 
1919	2 7 12 42 58 59 
1920	2 7 12 57 58 59 
1921	2 7 42 43 58 59 
1922	2 7 42 57 58 59 
1923	3 4 5 6 7 8 
1924	3 4 5 6 7 57 
1925	3 4 5 6 7 58 
1926	3 4 5 6 57 58 
1927	3 4 5 6 58 59 
1928	3 5 6 7 8 9 
1929	3 5 6 7 8 57 
1930	3 5 6 7 8 58 
1931	3 5 6 7 57 58 
1932	3 5 6 7 58 59 
1933	3 5 6 42 58 59 
1934	3 5 6 57 58 59 
1935	4 5 6 7 8 9 
1936	4 5 6 7 8 57 
1937	4 5 6 7 8 58 
1938	4 5 6 7 57 58 
1939	4 5 6 7 58 59 
1940	4 5 6 42 58 59 
1941	4 5 6 57 58 59 
1942	5 6 7 8 9 43 
1943	5 6 7 8 9 44 
1944	5 6 7 8 9 57 
1945	5 6 7 8 9 58 
1946	5 6 7 8 57 58 
1947	5 6 7 8 58 59 
1948	5 6 7 42 58 59 
1949	5 6 7 57 58 59 
1950	5 6 42 43 58 59 
1951	5 6 42 57 58 59 
1952	6 7 8 9 42 43 
1953	6 7 8 9 43 44 
1954	6 7 8 9 43 57 
1955	6 7 8 9 43 58 
1956	6 7 8 9 44 57 
1957	6 7 8 9 44 58 
1958	6 7 8 9 57 58 
1959	6 7 8 9 58 59 
1960	6 7 8 42 58 59 
1961	6 7 8 57 58 59 
1962	6 7 42 43 58 59 
1963	6 7 42 57 58 59 
1964	6 9 42 43 58 59 
1965	6 42 43 44 58 59 
1966	6 42 43 57 58 59 
1967	7 8 9 42 43 44 
1968	7 8 9 42 43 57 
1969	7 8 9 42 43 58 
1970	7 8 9 42 43 59 
1971	7 8 9 42 58 59 
1972	7 8 9 43 44 57 
1973	7 8 9 43 44 58 
1974	7 8 9 43 57 58 
1975	7 8 9 43 58 59 
1976	7 8 9 44 57 58 
1977	7 8 9 44 58 59 
1978	7 8 9 57 58 59 
1979	7 8 42 43 58 59 
1980	7 8 42 57 58 59 
1981	7 9 42 43 58 59 
1982	7 42 43 44 58 59 
1983	7 42 43 57 58 59 
1984	8 9 42 43 44 59 
1985	8 9 42 43 58 59 
1986	9 42 43 44 58 59 
1987	9 42 43 57 58 59 
1988	10 17 18 19 23 24 
1989	10 17 18 23 24 25 
1990	10 17 18 23 24 26 
1991	10 17 18 23 24 38 
1992	10 17 18 23 24 56 
1993	10 17 18 23 24 80 
1994	10 17 18 23 38 80 
1995	10 17 19 23 24 25 
1996	10 17 23 24 25 26 
1997	10 17 23 24 25 38 
1998	10 17 23 24 25 56 
1999	10 17 23 24 25 80 
2000	10 17 23 24 38 50 
2001	10 17 23 24 38 51 
2002	10 17 23 24 38 56 
2003	10 17 23 24 38 80 
2004	10 17 23 24 51 80 
2005	10 17 23 24 56 80 
2006	10 17 23 25 38 80 
2007	10 17 23 38 50 80 
2008	10 17 23 38 51 80 
2009	10 17 23 38 56 80 
2010	10 18 19 23 24 25 
2011	10 18 23 24 25 26 
2012	10 18 23 24 25 38 
2013	10 18 23 24 25 56 
2014	10 18 23 24 25 80 
2015	10 18 23 25 38 80 
2016	10 19 23 24 25 26 
2017	10 19 23 24 25 38 
2018	10 19 23 24 25 56 
2019	10 19 23 24 25 63 
2020	10 19 23 24 25 80 
2021	10 19 23 25 38 80 
2022	10 23 24 25 26 38 
2023	10 23 24 25 26 56 
2024	10 23 24 25 26 63 
2025	10 23 24 25 26 80 
2026	10 23 24 25 38 50 
2027	10 23 24 25 38 51 
2028	10 23 24 25 38 56 
2029	10 23 24 25 38 80 
2030	10 23 24 25 51 80 
2031	10 23 24 25 56 80 
2032	10 23 24 38 49 50 
2033	10 23 24 38 50 51 
2034	10 23 24 38 50 56 
2035	10 23 24 38 50 80 
2036	10 23 24 38 50 83 
2037	10 23 24 38 51 56 
2038	10 23 24 38 51 80 
2039	10 23 24 38 56 80 
2040	10 23 24 50 51 80 
2041	10 23 24 51 56 80 
2042	10 23 25 26 38 80 
2043	10 23 25 38 50 80 
2044	10 23 25 38 51 80 
2045	10 23 25 38 56 80 
2046	10 23 38 49 50 51 
2047	10 23 38 49 50 56 
2048	10 23 38 49 50 73 
2049	10 23 38 49 50 80 
2050	10 23 38 49 50 83 
2051	10 23 38 50 51 56 
2052	10 23 38 50 51 80 
2053	10 23 38 50 51 83 
2054	10 23 38 50 56 80 
2055	10 23 38 50 56 83 
2056	10 23 38 50 80 83 
2057	10 23 38 50 82 83 
2058	10 23 38 51 56 80 
2059	14 15 16 33 34 35 
2060	14 15 16 33 34 70 
2061	15 16 33 34 35 36 
2062	15 16 33 34 35 70 
2063	15 16 33 34 69 70 
2064	16 33 34 35 36 37 
2065	16 33 34 35 36 70 
2066	16 33 34 35 69 70 
2067	16 33 34 68 69 70 
2068	17 18 19 23 24 25 
2069	17 18 19 23 24 26 
2070	17 18 19 23 24 38 
2071	17 18 19 23 24 63 
2072	17 18 19 23 24 80 
2073	17 18 19 23 38 80 
2074	17 18 19 24 25 26 
2075	17 18 19 24 25 38 
2076	17 18 19 24 25 63 
2077	17 18 19 24 25 80 
2078	17 18 19 24 26 38 
2079	17 18 19 24 26 63 
2080	17 18 19 24 26 80 
2081	17 18 19 24 38 50 
2082	17 18 19 24 38 51 
2083	17 18 19 24 38 63 
2084	17 18 19 24 38 80 
2085	17 18 19 24 51 80 
2086	17 18 19 24 63 80 
2087	17 18 19 24 63 84 
2088	17 18 19 25 26 63 
2089	17 18 19 25 26 80 
2090	17 18 19 25 38 80 
2091	17 18 19 25 51 80 
2092	17 18 19 25 63 80 
2093	17 18 19 25 63 84 
2094	17 18 19 26 38 80 
2095	17 18 19 26 51 80 
2096	17 18 19 26 63 80 
2097	17 18 19 26 63 84 
2098	17 18 19 38 50 80 
2099	17 18 19 38 51 80 
2100	17 18 19 38 63 80 
2101	17 18 19 50 51 80 
2102	17 18 19 51 63 80 
2103	17 18 19 63 80 84 
2104	17 18 23 24 25 26 
2105	17 18 23 24 25 38 
2106	17 18 23 24 25 80 
2107	17 18 23 24 26 38 
2108	17 18 23 24 26 63 
2109	17 18 23 24 26 80 
2110	17 18 23 24 38 50 
2111	17 18 23 24 38 51 
2112	17 18 23 24 38 80 
2113	17 18 23 24 51 80 
2114	17 18 23 25 38 80 
2115	17 18 23 26 38 80 
2116	17 18 23 38 50 80 
2117	17 18 23 38 51 80 
2118	17 18 24 25 26 38 
2119	17 18 24 25 26 63 
2120	17 18 24 25 26 80 
2121	17 18 24 25 38 50 
2122	17 18 24 25 38 51 
2123	17 18 24 25 38 80 
2124	17 18 24 25 51 80 
2125	17 18 24 26 38 50 
2126	17 18 24 26 38 51 
2127	17 18 24 26 38 63 
2128	17 18 24 26 38 80 
2129	17 18 24 26 51 80 
2130	17 18 24 26 63 80 
2131	17 18 24 26 63 84 
