rup_id	involved_faults
1209	0 6 7 42 58 59 
1210	0 6 7 57 58 59 
1211	0 6 27 28 29 55 
1212	0 6 27 28 29 57 
1213	0 6 27 28 29 58 
1214	0 6 28 29 57 58 
1215	0 6 28 29 58 59 
1216	0 6 29 42 58 59 
1217	0 6 29 57 58 59 
1218	0 6 42 43 58 59 
1219	0 6 42 57 58 59 
1220	0 27 28 29 54 55 
1221	1 2 3 4 5 6 
1222	1 2 4 5 6 7 
1223	1 2 4 5 6 11 
1224	1 2 4 5 6 12 
1225	1 2 4 5 6 29 
1226	1 2 4 5 6 57 
1227	1 2 4 5 6 58 
1228	1 2 5 6 7 8 
1229	1 2 5 6 7 11 
1230	1 2 5 6 7 12 
1231	1 2 5 6 7 29 
1232	1 2 5 6 7 57 
1233	1 2 5 6 7 58 
1234	1 2 5 6 11 12 
1235	1 2 5 6 11 29 
1236	1 2 5 6 11 57 
1237	1 2 5 6 11 58 
1238	1 2 5 6 12 13 
1239	1 2 5 6 12 29 
1240	1 2 5 6 12 57 
1241	1 2 5 6 12 58 
1242	1 2 5 6 28 29 
1243	1 2 5 6 29 57 
1244	1 2 5 6 29 58 
1245	1 2 5 6 57 58 
1246	1 2 5 6 58 59 
1247	1 2 6 7 8 9 
1248	1 2 6 7 8 11 
1249	1 2 6 7 8 12 
1250	1 2 6 7 8 29 
1251	1 2 6 7 8 57 
1252	1 2 6 7 8 58 
1253	1 2 6 7 11 12 
1254	1 2 6 7 11 29 
1255	1 2 6 7 11 57 
1256	1 2 6 7 11 58 
1257	1 2 6 7 12 13 
1258	1 2 6 7 12 29 
1259	1 2 6 7 12 57 
1260	1 2 6 7 12 58 
1261	1 2 6 7 28 29 
1262	1 2 6 7 29 57 
1263	1 2 6 7 29 58 
1264	1 2 6 7 57 58 
1265	1 2 6 7 58 59 
1266	1 2 6 11 12 13 
1267	1 2 6 11 12 29 
1268	1 2 6 11 12 57 
1269	1 2 6 11 12 58 
1270	1 2 6 11 28 29 
1271	1 2 6 11 29 57 
1272	1 2 6 11 29 58 
1273	1 2 6 11 57 58 
1274	1 2 6 11 58 59 
1275	1 2 6 12 13 29 
1276	1 2 6 12 13 57 
1277	1 2 6 12 13 58 
1278	1 2 6 12 28 29 
1279	1 2 6 12 29 57 
1280	1 2 6 12 29 58 
1281	1 2 6 12 57 58 
1282	1 2 6 12 58 59 
1283	1 2 6 27 28 29 
1284	1 2 6 28 29 57 
1285	1 2 6 28 29 58 
1286	1 2 6 29 57 58 
1287	1 2 6 29 58 59 
1288	1 2 6 42 58 59 
1289	1 2 6 57 58 59 
1290	1 2 7 8 9 11 
1291	1 2 7 8 9 12 
1292	1 2 7 8 9 29 
1293	1 2 7 8 9 57 
1294	1 2 7 8 9 58 
1295	1 2 7 8 11 12 
1296	1 2 7 8 11 29 
1297	1 2 7 8 11 57 
1298	1 2 7 8 11 58 
1299	1 2 7 8 12 13 
1300	1 2 7 8 12 29 
1301	1 2 7 8 12 57 
1302	1 2 7 8 12 58 
1303	1 2 7 8 28 29 
1304	1 2 7 8 29 57 
1305	1 2 7 8 29 58 
1306	1 2 7 8 57 58 
1307	1 2 7 8 58 59 
1308	1 2 7 11 12 13 
1309	1 2 7 11 12 29 
1310	1 2 7 11 12 57 
1311	1 2 7 11 12 58 
1312	1 2 7 11 28 29 
1313	1 2 7 11 29 57 
1314	1 2 7 11 29 58 
1315	1 2 7 11 57 58 
1316	1 2 7 11 58 59 
1317	1 2 7 12 13 29 
1318	1 2 7 12 13 57 
1319	1 2 7 12 13 58 
1320	1 2 7 12 28 29 
1321	1 2 7 12 29 57 
1322	1 2 7 12 29 58 
1323	1 2 7 12 57 58 
1324	1 2 7 12 58 59 
1325	1 2 7 27 28 29 
1326	1 2 7 28 29 57 
1327	1 2 7 28 29 58 
1328	1 2 7 29 57 58 
1329	1 2 7 29 58 59 
1330	1 2 7 42 58 59 
1331	1 2 7 57 58 59 
1332	1 2 11 12 13 29 
1333	1 2 11 12 28 29 
1334	1 2 11 27 28 29 
1335	1 2 12 13 28 29 
1336	1 2 12 27 28 29 
1337	1 2 27 28 29 55 
1338	1 3 4 5 6 7 
1339	1 3 4 5 6 29 
1340	1 3 4 5 6 57 
1341	1 3 4 5 6 58 
1342	1 4 5 6 7 8 
1343	1 4 5 6 7 29 
1344	1 4 5 6 7 57 
1345	1 4 5 6 7 58 
1346	1 4 5 6 28 29 
1347	1 4 5 6 29 57 
1348	1 4 5 6 29 58 
1349	1 4 5 6 57 58 
1350	1 4 5 6 58 59 
1351	1 5 6 7 8 9 
1352	1 5 6 7 8 29 
1353	1 5 6 7 8 57 
1354	1 5 6 7 8 58 
1355	1 5 6 7 28 29 
1356	1 5 6 7 29 57 
1357	1 5 6 7 29 58 
1358	1 5 6 7 57 58 
1359	1 5 6 7 58 59 
1360	1 5 6 27 28 29 
1361	1 5 6 28 29 57 
1362	1 5 6 28 29 58 
1363	1 5 6 29 57 58 
1364	1 5 6 29 58 59 
1365	1 5 6 42 58 59 
1366	1 5 6 57 58 59 
1367	1 6 7 8 9 29 
1368	1 6 7 8 9 57 
1369	1 6 7 8 9 58 
1370	1 6 7 8 28 29 
1371	1 6 7 8 29 57 
1372	1 6 7 8 29 58 
1373	1 6 7 8 57 58 
1374	1 6 7 8 58 59 
1375	1 6 7 27 28 29 
1376	1 6 7 28 29 57 
1377	1 6 7 28 29 58 
1378	1 6 7 29 57 58 
1379	1 6 7 29 58 59 
1380	1 6 7 42 58 59 
1381	1 6 7 57 58 59 
1382	1 6 27 28 29 55 
1383	1 6 27 28 29 57 
1384	1 6 27 28 29 58 
1385	1 6 28 29 57 58 
1386	1 6 28 29 58 59 
1387	1 6 29 42 58 59 
1388	1 6 29 57 58 59 
1389	1 6 42 43 58 59 
1390	1 6 42 57 58 59 
1391	1 7 8 9 28 29 
1392	1 7 8 9 29 57 
1393	1 7 8 9 29 58 
1394	1 7 8 9 57 58 
1395	1 7 8 9 58 59 
1396	1 7 8 27 28 29 
1397	1 7 8 28 29 57 
1398	1 7 8 28 29 58 
1399	1 7 8 29 57 58 
1400	1 7 8 29 58 59 
1401	1 7 8 42 58 59 
1402	1 7 8 57 58 59 
1403	1 7 27 28 29 55 
1404	1 7 27 28 29 57 
1405	1 7 27 28 29 58 
1406	1 7 28 29 57 58 
1407	1 7 28 29 58 59 
1408	1 7 29 42 58 59 
1409	1 7 29 57 58 59 
1410	1 7 42 43 58 59 
1411	1 7 42 57 58 59 
1412	1 27 28 29 54 55 
1413	2 3 4 5 6 7 
1414	2 4 5 6 7 8 
1415	2 4 5 6 7 11 
1416	2 4 5 6 7 12 
1417	2 4 5 6 7 57 
1418	2 4 5 6 7 58 
1419	2 5 6 7 8 9 
1420	2 5 6 7 8 11 
1421	2 5 6 7 8 12 
1422	2 5 6 7 8 57 
1423	2 5 6 7 8 58 
1424	2 5 6 7 11 12 
1425	2 5 6 7 11 57 
1426	2 5 6 7 11 58 
1427	2 5 6 7 12 13 
1428	2 5 6 7 12 57 
1429	2 5 6 7 12 58 
1430	2 5 6 7 57 58 
1431	2 5 6 7 58 59 
1432	2 6 7 8 9 11 
1433	2 6 7 8 9 12 
1434	2 6 7 8 9 57 
1435	2 6 7 8 9 58 
1436	2 6 7 8 11 12 
1437	2 6 7 8 11 57 
1438	2 6 7 8 11 58 
1439	2 6 7 8 12 13 
1440	2 6 7 8 12 57 
1441	2 6 7 8 12 58 
1442	2 6 7 8 57 58 
1443	2 6 7 8 58 59 
1444	2 6 7 11 12 13 
1445	2 6 7 11 12 57 
1446	2 6 7 11 12 58 
1447	2 6 7 11 57 58 
1448	2 6 7 11 58 59 
1449	2 6 7 12 13 57 
1450	2 6 7 12 13 58 
1451	2 6 7 12 57 58 
1452	2 6 7 12 58 59 
1453	2 6 7 42 58 59 
1454	2 6 7 57 58 59 
1455	2 7 8 9 11 12 
1456	2 7 8 9 11 57 
1457	2 7 8 9 11 58 
1458	2 7 8 9 12 13 
1459	2 7 8 9 12 57 
1460	2 7 8 9 12 58 
1461	2 7 8 9 57 58 
1462	2 7 8 9 58 59 
1463	2 7 8 11 12 13 
1464	2 7 8 11 12 57 
1465	2 7 8 11 12 58 
1466	2 7 8 11 57 58 
1467	2 7 8 11 58 59 
1468	2 7 8 12 13 57 
1469	2 7 8 12 13 58 
1470	2 7 8 12 57 58 
1471	2 7 8 12 58 59 
1472	2 7 8 42 58 59 
1473	2 7 8 57 58 59 
1474	2 7 11 12 13 57 
1475	2 7 11 12 13 58 
1476	2 7 11 12 57 58 
1477	2 7 11 12 58 59 
1478	2 7 11 42 58 59 
1479	2 7 11 57 58 59 
1480	2 7 12 13 57 58 
1481	2 7 12 13 58 59 
1482	2 7 12 42 58 59 
1483	2 7 12 57 58 59 
1484	2 7 42 43 58 59 
1485	2 7 42 57 58 59 
1486	3 4 5 6 7 8 
1487	3 4 5 6 7 57 
1488	3 4 5 6 7 58 
1489	3 4 5 6 57 58 
1490	3 4 5 6 58 59 
1491	4 5 6 7 8 9 
1492	4 5 6 7 8 57 
1493	4 5 6 7 8 58 
1494	4 5 6 7 57 58 
1495	4 5 6 7 58 59 
1496	4 5 6 42 58 59 
1497	4 5 6 57 58 59 
1498	5 6 7 8 9 57 
1499	5 6 7 8 9 58 
1500	5 6 7 8 57 58 
1501	5 6 7 8 58 59 
1502	5 6 7 42 58 59 
1503	5 6 7 57 58 59 
1504	5 6 42 43 58 59 
1505	5 6 42 57 58 59 
1506	6 7 8 9 57 58 
1507	6 7 8 9 58 59 
1508	6 7 8 42 58 59 
1509	6 7 8 57 58 59 
1510	6 7 42 43 58 59 
1511	6 7 42 57 58 59 
1512	6 42 43 44 58 59 
1513	6 42 43 57 58 59 
1514	7 8 9 42 58 59 
1515	7 8 9 57 58 59 
1516	7 8 42 43 58 59 
1517	7 8 42 57 58 59 
1518	7 42 43 44 58 59 
1519	7 42 43 57 58 59 
1520	10 17 18 19 23 24 
1521	10 17 18 23 24 25 
1522	10 17 18 23 24 26 
1523	10 17 18 23 24 38 
1524	10 17 18 23 24 56 
1525	10 17 18 23 24 80 
1526	10 17 18 23 38 80 
1527	10 17 19 23 24 25 
1528	10 17 23 24 25 26 
1529	10 17 23 24 25 38 
1530	10 17 23 24 25 56 
1531	10 17 23 24 25 80 
1532	10 17 23 24 38 51 
1533	10 17 23 24 38 56 
1534	10 17 23 24 38 80 
1535	10 17 23 24 51 80 
1536	10 17 23 24 56 80 
1537	10 17 23 25 38 80 
1538	10 17 23 38 51 80 
1539	10 17 23 38 56 80 
1540	10 18 19 23 24 25 
1541	10 18 23 24 25 26 
1542	10 18 23 24 25 38 
1543	10 18 23 24 25 56 
1544	10 19 23 24 25 26 
1545	10 19 23 24 25 38 
1546	10 19 23 24 25 56 
1547	10 19 23 24 25 63 
1548	10 23 24 25 26 38 
1549	10 23 24 25 26 45 
1550	10 23 24 25 26 56 
1551	10 23 24 25 26 63 
1552	10 23 24 25 38 51 
1553	10 23 24 25 38 56 
1554	10 23 24 25 38 80 
1555	10 23 24 38 50 51 
1556	10 23 24 38 51 56 
1557	10 23 24 38 51 80 
1558	10 23 24 38 56 80 
1559	10 23 38 49 50 51 
1560	10 23 38 50 51 56 
1561	10 23 38 50 51 80 
1562	10 23 38 50 51 83 
1563	10 23 38 51 56 80 
1564	14 15 16 33 34 35 
1565	14 15 16 33 34 70 
1566	15 16 33 34 35 36 
1567	15 16 33 34 35 70 
1568	15 16 33 34 69 70 
1569	16 33 34 35 36 37 
1570	16 33 34 35 36 70 
1571	16 33 34 35 69 70 
1572	16 33 34 68 69 70 
1573	17 18 19 23 24 25 
1574	17 18 19 23 24 26 
1575	17 18 19 23 24 38 
1576	17 18 19 23 24 63 
1577	17 18 19 23 24 80 
1578	17 18 19 23 38 80 
1579	17 18 19 24 25 26 
1580	17 18 19 24 25 38 
1581	17 18 19 24 25 63 
1582	17 18 19 24 25 80 
1583	17 18 19 24 26 38 
1584	17 18 19 24 26 45 
1585	17 18 19 24 26 63 
1586	17 18 19 24 26 80 
1587	17 18 19 24 38 51 
1588	17 18 19 24 38 63 
1589	17 18 19 24 38 80 
1590	17 18 19 24 51 80 
1591	17 18 19 24 63 80 
1592	17 18 19 24 63 84 
1593	17 18 19 25 26 45 
1594	17 18 19 25 26 63 
1595	17 18 19 25 26 80 
1596	17 18 19 25 38 80 
1597	17 18 19 25 51 80 
1598	17 18 19 25 63 80 
1599	17 18 19 25 63 84 
1600	17 18 19 26 38 80 
1601	17 18 19 26 45 46 
1602	17 18 19 26 45 63 
1603	17 18 19 26 45 80 
1604	17 18 19 26 51 80 
1605	17 18 19 26 63 80 
1606	17 18 19 26 63 84 
1607	17 18 19 38 51 80 
1608	17 18 19 38 63 80 
1609	17 18 19 50 51 80 
1610	17 18 19 51 63 80 
1611	17 18 19 63 80 84 
1612	17 18 23 24 25 26 
1613	17 18 23 24 25 38 
1614	17 18 23 24 25 80 
1615	17 18 23 24 26 38 
1616	17 18 23 24 26 45 
1617	17 18 23 24 26 63 
1618	17 18 23 24 26 80 
1619	17 18 23 24 38 51 
1620	17 18 23 24 38 80 
1621	17 18 23 24 51 80 
1622	17 18 23 25 38 80 
1623	17 18 23 26 38 80 
1624	17 18 23 38 51 80 
1625	17 18 24 25 26 38 
1626	17 18 24 25 26 45 
1627	17 18 24 25 26 63 
1628	17 18 24 25 26 80 
1629	17 18 24 25 38 51 
1630	17 18 24 25 38 80 
1631	17 18 24 25 51 80 
1632	17 18 24 26 38 45 
1633	17 18 24 26 38 51 
1634	17 18 24 26 38 63 
1635	17 18 24 26 38 80 
1636	17 18 24 26 45 46 
1637	17 18 24 26 45 63 
1638	17 18 24 26 45 80 
1639	17 18 24 26 51 80 
1640	17 18 24 26 63 80 
1641	17 18 24 26 63 84 
1642	17 18 24 38 50 51 
1643	17 18 24 38 51 80 
1644	17 18 24 50 51 80 
1645	17 18 25 26 38 80 
1646	17 18 25 26 45 46 
1647	17 18 25 26 45 63 
1648	17 18 25 26 45 80 
1649	17 18 25 26 51 80 
1650	17 18 25 26 63 80 
1651	17 18 25 26 63 84 
1652	17 18 25 38 51 80 
1653	17 18 25 50 51 80 
1654	17 18 26 38 45 80 
1655	17 18 26 38 51 80 
1656	17 18 26 38 63 80 
1657	17 18 26 45 46 47 
1658	17 18 26 45 46 63 
1659	17 18 26 45 46 80 
1660	17 18 26 45 51 80 
1661	17 18 26 45 63 80 
1662	17 18 26 45 63 84 
1663	17 18 26 50 51 80 
1664	17 18 26 51 63 80 
1665	17 18 26 63 80 84 
1666	17 18 38 50 51 80 
1667	17 18 49 50 51 80 
1668	17 18 50 51 80 83 
1669	17 19 23 24 25 26 
1670	17 19 23 24 25 38 
1671	17 19 23 24 25 63 
1672	17 19 23 24 25 80 
1673	17 19 23 25 38 80 
1674	17 19 24 25 26 38 
1675	17 19 24 25 26 45 
1676	17 19 24 25 26 63 
1677	17 19 24 25 26 80 
1678	17 19 24 25 38 51 
1679	17 19 24 25 38 63 
1680	17 19 24 25 38 80 
1681	17 19 24 25 51 80 
1682	17 19 24 25 63 80 
1683	17 19 24 25 63 84 
1684	17 19 25 26 38 80 
1685	17 19 25 26 45 46 
1686	17 19 25 26 45 63 
1687	17 19 25 26 45 80 
1688	17 19 25 26 51 80 
1689	17 19 25 26 63 80 
1690	17 19 25 26 63 84 
1691	17 19 25 38 51 80 
1692	17 19 25 38 63 80 
1693	17 19 25 50 51 80 
1694	17 19 25 51 63 80 
1695	17 19 25 63 80 84 
1696	17 23 24 25 26 38 
1697	17 23 24 25 26 45 
1698	17 23 24 25 26 63 
1699	17 23 24 25 26 80 
1700	17 23 24 25 38 51 
1701	17 23 24 25 38 80 
1702	17 23 24 25 51 80 
1703	17 23 24 38 50 51 
1704	17 23 24 38 51 80 
1705	17 23 24 50 51 80 
1706	17 23 25 26 38 80 
1707	17 23 25 38 51 80 
1708	17 23 38 50 51 80 
1709	17 24 25 26 38 45 
1710	17 24 25 26 38 51 
1711	17 24 25 26 38 63 
1712	17 24 25 26 38 80 
1713	17 24 25 26 45 46 
1714	17 24 25 26 45 63 
1715	17 24 25 26 45 80 
1716	17 24 25 26 51 80 
1717	17 24 25 26 63 80 
1718	17 24 25 26 63 84 
1719	17 24 25 38 50 51 
1720	17 24 25 38 51 80 
1721	17 24 25 50 51 80 
1722	17 24 38 49 50 51 
1723	17 24 38 50 51 80 
1724	17 24 38 50 51 83 
1725	17 24 49 50 51 80 
1726	17 24 50 51 80 83 
1727	17 25 26 38 45 80 
1728	17 25 26 38 51 80 
1729	17 25 26 38 63 80 
1730	17 25 26 45 46 47 
1731	17 25 26 45 46 63 
1732	17 25 26 45 46 80 
1733	17 25 26 45 51 80 
1734	17 25 26 45 63 80 
1735	17 25 26 45 63 84 
1736	17 25 26 50 51 80 
1737	17 25 26 51 63 80 
1738	17 25 26 63 80 84 
1739	17 25 38 50 51 80 
1740	17 25 49 50 51 80 
1741	17 25 50 51 80 83 
1742	17 38 49 50 51 80 
1743	17 38 50 51 80 83 
1744	17 49 50 51 73 80 
1745	17 49 50 51 80 83 
1746	17 50 51 80 82 83 
1747	18 19 23 24 25 26 
1748	18 19 23 24 25 38 
1749	18 19 23 24 25 63 
1750	18 19 24 25 26 38 
1751	18 19 24 25 26 45 
1752	18 19 24 25 26 63 
1753	18 19 24 25 38 51 
1754	18 19 24 25 38 63 
1755	18 19 24 25 38 80 
1756	18 19 24 25 63 84 
1757	18 19 25 26 45 46 
1758	18 19 25 26 45 63 
1759	18 19 25 26 63 84 
1760	18 19 26 45 46 47 
1761	18 19 26 45 46 63 
1762	18 19 26 45 63 84 
1763	18 23 24 25 26 38 
1764	18 23 24 25 26 45 
1765	18 23 24 25 26 63 
1766	18 23 24 25 38 51 
1767	18 23 24 25 38 80 
1768	18 24 25 26 38 45 
1769	18 24 25 26 38 51 
1770	18 24 25 26 38 63 
1771	18 24 25 26 38 80 
1772	18 24 25 26 45 46 
1773	18 24 25 26 45 63 
1774	18 24 25 26 63 84 
1775	18 24 25 38 50 51 
1776	18 24 25 38 51 80 
1777	18 25 26 45 46 47 
1778	18 25 26 45 46 63 
1779	18 25 26 45 63 84 
1780	18 26 45 46 47 63 
1781	18 26 45 46 63 84 
1782	19 23 24 25 26 38 
1783	19 23 24 25 26 45 
1784	19 23 24 25 26 63 
1785	19 23 24 25 38 51 
1786	19 23 24 25 38 63 
1787	19 23 24 25 38 80 
1788	19 23 24 25 63 84 
1789	19 24 25 26 38 45 
1790	19 24 25 26 38 51 
1791	19 24 25 26 38 63 
1792	19 24 25 26 38 80 
1793	19 24 25 26 45 46 
1794	19 24 25 26 45 63 
1795	19 24 25 26 63 84 
1796	19 24 25 38 50 51 
1797	19 24 25 38 51 63 
1798	19 24 25 38 51 80 
1799	19 24 25 38 63 80 
1800	19 24 25 38 63 84 
1801	19 25 26 45 46 47 
1802	19 25 26 45 46 63 
1803	19 25 26 45 63 84 
1804	19 26 45 46 47 63 
1805	19 26 45 46 63 84 
1806	20 21 22 64 65 66 
1807	23 24 25 26 38 45 
1808	23 24 25 26 38 51 
1809	23 24 25 26 38 63 
1810	23 24 25 26 38 80 
1811	23 24 25 26 45 46 
1812	23 24 25 26 45 63 
1813	23 24 25 26 63 84 
1814	23 24 25 38 50 51 
1815	23 24 25 38 51 80 
1816	23 24 38 49 50 51 
1817	23 24 38 50 51 80 
1818	23 24 38 50 51 83 
1819	23 38 49 50 51 73 
1820	23 38 49 50 51 80 
1821	23 38 49 50 51 83 
1822	23 38 50 51 80 83 
1823	23 38 50 51 82 83 
1824	24 25 26 38 45 46 
1825	24 25 26 38 45 51 
1826	24 25 26 38 45 63 
1827	24 25 26 38 45 80 
1828	24 25 26 38 50 51 
1829	24 25 26 38 51 63 
1830	24 25 26 38 51 80 
1831	24 25 26 38 63 80 
1832	24 25 26 38 63 84 
1833	24 25 26 45 46 47 
1834	24 25 26 45 46 63 
1835	24 25 26 45 63 84 
1836	24 25 38 49 50 51 
1837	24 25 38 50 51 80 
1838	24 25 38 50 51 83 
1839	24 38 49 50 51 73 
1840	24 38 49 50 51 80 
1841	24 38 49 50 51 83 
1842	24 38 50 51 80 83 
1843	24 38 50 51 82 83 
1844	25 26 45 46 47 63 
1845	25 26 45 46 63 84 
1846	26 45 46 47 63 84 
1847	27 28 29 53 54 55 
1848	27 28 52 53 54 55 
1849	33 34 35 36 37 70 
1850	33 34 35 36 69 70 
1851	33 34 35 68 69 70 
1852	33 34 67 68 69 70 
1853	34 35 36 37 69 70 
1854	34 35 36 68 69 70 
1855	34 35 67 68 69 70 
1856	35 36 37 68 69 70 
1857	35 36 67 68 69 70 
1858	38 49 50 51 72 73 
1859	38 49 50 51 73 80 
1860	38 49 50 51 73 83 
1861	38 49 50 51 80 83 
1862	38 49 50 51 82 83 
1863	38 50 51 80 82 83 
1864	38 50 51 81 82 83 
1865	39 40 41 48 75 76 
1866	39 40 41 74 75 76 
1867	42 43 44 57 58 59 
1868	49 50 51 71 72 73 
1869	49 50 51 72 73 80 
1870	49 50 51 72 73 83 
1871	49 50 51 73 80 83 
1872	49 50 51 73 82 83 
1873	49 50 51 80 82 83 
1874	49 50 51 81 82 83 
1875	49 50 62 81 82 83 
1876	49 50 71 72 73 83 
1877	49 50 72 73 82 83 
1878	49 50 73 81 82 83 
1879	49 61 62 81 82 83 
1880	49 62 73 81 82 83 
1881	49 71 72 73 82 83 
1882	49 72 73 81 82 83 
1883	50 51 62 81 82 83 
1884	50 51 80 81 82 83 
1885	50 61 62 81 82 83 
1886	60 61 62 81 82 83 
1887	0 1 2 3 4 5 6 
1888	0 1 2 4 5 6 7 
1889	0 1 2 4 5 6 11 
1890	0 1 2 4 5 6 12 
1891	0 1 2 4 5 6 29 
1892	0 1 2 4 5 6 57 
1893	0 1 2 4 5 6 58 
1894	0 1 2 5 6 7 8 
1895	0 1 2 5 6 7 11 
1896	0 1 2 5 6 7 12 
1897	0 1 2 5 6 7 29 
1898	0 1 2 5 6 7 57 
1899	0 1 2 5 6 7 58 
1900	0 1 2 5 6 11 12 
1901	0 1 2 5 6 11 29 
1902	0 1 2 5 6 11 57 
1903	0 1 2 5 6 11 58 
1904	0 1 2 5 6 12 13 
1905	0 1 2 5 6 12 29 
1906	0 1 2 5 6 12 57 
1907	0 1 2 5 6 12 58 
1908	0 1 2 5 6 28 29 
1909	0 1 2 5 6 29 57 
1910	0 1 2 5 6 29 58 
1911	0 1 2 5 6 57 58 
1912	0 1 2 5 6 58 59 
1913	0 1 2 6 7 8 9 
1914	0 1 2 6 7 8 11 
1915	0 1 2 6 7 8 12 
1916	0 1 2 6 7 8 29 
1917	0 1 2 6 7 8 57 
1918	0 1 2 6 7 8 58 
1919	0 1 2 6 7 11 12 
1920	0 1 2 6 7 11 29 
1921	0 1 2 6 7 11 57 
1922	0 1 2 6 7 11 58 
1923	0 1 2 6 7 12 13 
1924	0 1 2 6 7 12 29 
1925	0 1 2 6 7 12 57 
1926	0 1 2 6 7 12 58 
1927	0 1 2 6 7 28 29 
1928	0 1 2 6 7 29 57 
1929	0 1 2 6 7 29 58 
1930	0 1 2 6 7 57 58 
1931	0 1 2 6 7 58 59 
1932	0 1 2 6 11 12 13 
1933	0 1 2 6 11 12 29 
1934	0 1 2 6 11 12 57 
1935	0 1 2 6 11 12 58 
1936	0 1 2 6 11 28 29 
1937	0 1 2 6 11 29 57 
1938	0 1 2 6 11 29 58 
1939	0 1 2 6 11 57 58 
1940	0 1 2 6 11 58 59 
1941	0 1 2 6 12 13 29 
1942	0 1 2 6 12 13 57 
1943	0 1 2 6 12 13 58 
1944	0 1 2 6 12 28 29 
1945	0 1 2 6 12 29 57 
1946	0 1 2 6 12 29 58 
1947	0 1 2 6 12 57 58 
1948	0 1 2 6 12 58 59 
1949	0 1 2 6 27 28 29 
1950	0 1 2 6 28 29 57 
1951	0 1 2 6 28 29 58 
1952	0 1 2 6 29 57 58 
1953	0 1 2 6 29 58 59 
1954	0 1 2 6 42 58 59 
1955	0 1 2 6 57 58 59 
1956	0 1 2 7 8 9 11 
1957	0 1 2 7 8 9 12 
1958	0 1 2 7 8 9 29 
1959	0 1 2 7 8 9 57 
1960	0 1 2 7 8 9 58 
1961	0 1 2 7 8 11 12 
1962	0 1 2 7 8 11 29 
1963	0 1 2 7 8 11 57 
1964	0 1 2 7 8 11 58 
1965	0 1 2 7 8 12 13 
1966	0 1 2 7 8 12 29 
1967	0 1 2 7 8 12 57 
1968	0 1 2 7 8 12 58 
1969	0 1 2 7 8 28 29 
1970	0 1 2 7 8 29 57 
1971	0 1 2 7 8 29 58 
1972	0 1 2 7 8 57 58 
1973	0 1 2 7 8 58 59 
1974	0 1 2 7 11 12 13 
1975	0 1 2 7 11 12 29 
1976	0 1 2 7 11 12 57 
1977	0 1 2 7 11 12 58 
1978	0 1 2 7 11 28 29 
1979	0 1 2 7 11 29 57 
1980	0 1 2 7 11 29 58 
1981	0 1 2 7 11 57 58 
1982	0 1 2 7 11 58 59 
1983	0 1 2 7 12 13 29 
1984	0 1 2 7 12 13 57 
1985	0 1 2 7 12 13 58 
1986	0 1 2 7 12 28 29 
1987	0 1 2 7 12 29 57 
1988	0 1 2 7 12 29 58 
1989	0 1 2 7 12 57 58 
1990	0 1 2 7 12 58 59 
1991	0 1 2 7 27 28 29 
1992	0 1 2 7 28 29 57 
1993	0 1 2 7 28 29 58 
1994	0 1 2 7 29 57 58 
1995	0 1 2 7 29 58 59 
1996	0 1 2 7 42 58 59 
1997	0 1 2 7 57 58 59 
1998	0 1 2 11 12 13 29 
1999	0 1 2 11 12 28 29 
2000	0 1 2 11 27 28 29 
2001	0 1 2 12 13 28 29 
2002	0 1 2 12 27 28 29 
2003	0 1 2 27 28 29 55 
2004	0 1 3 4 5 6 7 
2005	0 1 3 4 5 6 29 
2006	0 1 3 4 5 6 57 
2007	0 1 3 4 5 6 58 
2008	0 1 4 5 6 7 8 
2009	0 1 4 5 6 7 29 
2010	0 1 4 5 6 7 57 
2011	0 1 4 5 6 7 58 
2012	0 1 4 5 6 28 29 
2013	0 1 4 5 6 29 57 
2014	0 1 4 5 6 29 58 
2015	0 1 4 5 6 57 58 
2016	0 1 4 5 6 58 59 
2017	0 1 5 6 7 8 9 
2018	0 1 5 6 7 8 29 
2019	0 1 5 6 7 8 57 
2020	0 1 5 6 7 8 58 
2021	0 1 5 6 7 28 29 
2022	0 1 5 6 7 29 57 
2023	0 1 5 6 7 29 58 
2024	0 1 5 6 7 57 58 
2025	0 1 5 6 7 58 59 
2026	0 1 5 6 27 28 29 
2027	0 1 5 6 28 29 57 
2028	0 1 5 6 28 29 58 
2029	0 1 5 6 29 57 58 
2030	0 1 5 6 29 58 59 
2031	0 1 5 6 42 58 59 
2032	0 1 5 6 57 58 59 
2033	0 1 6 7 8 9 29 
2034	0 1 6 7 8 9 57 
2035	0 1 6 7 8 9 58 
2036	0 1 6 7 8 28 29 
2037	0 1 6 7 8 29 57 
2038	0 1 6 7 8 29 58 
2039	0 1 6 7 8 57 58 
2040	0 1 6 7 8 58 59 
2041	0 1 6 7 27 28 29 
2042	0 1 6 7 28 29 57 
2043	0 1 6 7 28 29 58 
2044	0 1 6 7 29 57 58 
2045	0 1 6 7 29 58 59 
2046	0 1 6 7 42 58 59 
2047	0 1 6 7 57 58 59 
2048	0 1 6 27 28 29 55 
2049	0 1 6 27 28 29 57 
2050	0 1 6 27 28 29 58 
2051	0 1 6 28 29 57 58 
2052	0 1 6 28 29 58 59 
2053	0 1 6 29 42 58 59 
2054	0 1 6 29 57 58 59 
2055	0 1 6 42 43 58 59 
2056	0 1 6 42 57 58 59 
2057	0 1 7 8 9 28 29 
2058	0 1 7 8 9 29 57 
2059	0 1 7 8 9 29 58 
2060	0 1 7 8 9 57 58 
